"Pathway","Pvalue","Ctlmean","Ctlmedian","CRCmean","CRCmedian","Study","pvalue","adj.fdr.p","Enrichment","Origin"
"Pathway495",0.30544804067441,0,"0",6.38333333333333e-09,"0","PRJEB27928",0.30544804067441,0.374215430841007,"Nodiff","PWY66.388..fatty.acid..alpha..oxidation.III"
"Pathway496",0.275904064814501,5.79263076923077e-07,"0",1.44238333333333e-07,"0","PRJEB27928",0.275904064814501,0.365303147268362,"Nodiff","PWY66.389..phytol.degradation"
"Pathway497",0.0315577755935452,5.53538461538461e-08,"0",2.2656235e-07,"0","PRJEB27928",0.0315577755935452,0.0584311938724235,"Nodiff","PWY66.391..fatty.acid..beta..oxidation.VI..peroxisome."
"Pathway498",0.000341626908869687,3.98095384615385e-06,"1.97e-06",1.57293333333333e-06,"0","PRJEB27928",0.000341626908869687,0.00119067025591347,"Ctl","PWY66.398..TCA.cycle.III..animals."
"Pathway499",3.00264421182926e-05,4.72629415384615e-05,"4.51e-05",7.74821761666667e-05,"7.148405e-05","PRJEB27928",3.00264421182926e-05,0.000158139261823008,"CRC","PWY66.399..gluconeogenesis.III"
"Pathway5",0.00133385303181894,1.8078704e-06,"0",4.81980836666667e-06,"0","PRJEB27928",0.00133385303181894,0.00383179598231623,"CRC","ALL.CHORISMATE.PWY..superpathway.of.chorismate.metabolism"
"Pathway50",0.0706043414452477,0,"0",1.2867167e-07,"0","PRJEB27928",0.0706043414452477,0.112681676245951,"Nodiff","GALLATE.DEGRADATION.I.PWY..gallate.degradation.II"
"Pathway500",3.13602838766463e-05,6.61773338461538e-05,"4.79e-05",0.000110784294,"9.259575e-05","PRJEB27928",3.13602838766463e-05,0.000159836285564842,"CRC","PWY66.400..glycolysis.VI..metazoan."
"Pathway501",1.41661406419542e-05,7.93703384615385e-05,"6.14e-05",0.00014776588,"0.0001238595","PRJEB27928",1.41661406419542e-05,8.72045540816401e-05,"CRC","PWY66.409..superpathway.of.purine.nucleotide.salvage"
"Pathway502",0.364515215851433,0.000335175492307692,"0.000342822",0.000319269933333333,"0.000330073","PRJEB27928",0.364515215851433,0.425567025402905,"Nodiff","PWY66.422..D.galactose.degradation.V..Leloir.pathway."
"Pathway503",1.89123072609543e-08,3.87434e-05,"1.1e-05",0.00012707859,"0.0001101145","PRJEB27928",1.89123072609543e-08,5.45732264488793e-07,"CRC","PWYG.321..mycolate.biosynthesis"
"Pathway504",0.0810713842355052,4.16541523076923e-05,"2.79e-05",4.95837218333333e-05,"4.70167e-05","PRJEB27928",0.0810713842355052,0.128092787092098,"Nodiff","PYRIDNUCSAL.PWY..NAD.salvage.pathway.I"
"Pathway505",8.94422056249262e-09,0.000190369630769231,"0.000171149",0.000286314033333333,"0.0003016485","PRJEB27928",8.94422056249262e-09,4.57667421152005e-07,"CRC","PYRIDNUCSYN.PWY..NAD.biosynthesis.I..from.aspartate."
"Pathway506",7.66048748460064e-06,9.54588461538461e-05,"8.35e-05",5.71142666666667e-05,"0","PRJEB27928",7.66048748460064e-06,5.64899824895987e-05,"Ctl","PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I"
"Pathway508",3.90542971249742e-06,5.88578461538462e-06,"2.37e-06",2.33628333333333e-06,"0","PRJEB27928",3.90542971249742e-06,3.08528947287296e-05,"Ctl","REDCITCYC..TCA.cycle.VIII..helicobacter."
"Pathway509",0.00025781389205143,0.000112763784615385,"0.000100198",0.000146730551666667,"0.000132345","PRJEB27928",0.00025781389205143,0.000940029114095214,"CRC","RHAMCAT.PWY..L.rhamnose.degradation.I"
"Pathway51",0.0358290822760981,0,"0",1.38333475e-07,"0","PRJEB27928",0.0358290822760981,0.0643294886320852,"Nodiff","GALLATE.DEGRADATION.II.PWY..gallate.degradation.I"
"Pathway510",2.87531213440755e-05,0.000105231578461538,"9.23426e-05",0.000171784326666667,"0.000172549","PRJEB27928",2.87531213440755e-05,0.000153134601315638,"CRC","RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants."
"Pathway511",0.0302155166708095,5.52923076923077e-07,"0",1.33333333333333e-07,"0","PRJEB27928",0.0302155166708095,0.0564340732199708,"Nodiff","RUMP.PWY..formaldehyde.oxidation.I"
"Pathway512",0.0828238403988757,7.14085215384615e-05,"5.79e-05",8.6121585e-05,"7.34998e-05","PRJEB27928",0.0828238403988757,0.130426911458695,"Nodiff","SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II"
"Pathway513",0.00295472053861937,0.000287364830769231,"0.000258231",0.000338478483333333,"0.000350394","PRJEB27928",0.00295472053861937,0.00778076408503101,"CRC","SER.GLYSYN.PWY..superpathway.of.L.serine.and.glycine.biosynthesis.I"
"Pathway514",4.41030083635751e-08,3.48930461538462e-05,"1.97e-05",1.456565e-05,"0","PRJEB27928",4.41030083635751e-08,8.36193038573384e-07,"Ctl","SO4ASSIM.PWY..sulfate.reduction.I..assimilatory."
"Pathway516",6.56133770100253e-08,3.52044615384615e-05,"2.87e-05",1.28861666666667e-05,"0","PRJEB27928",6.56133770100253e-08,1.19618233472123e-06,"Ctl","SULFATE.CYS.PWY..superpathway.of.sulfate.assimilation.and.cysteine.biosynthesis"
"Pathway517",0.00101154674311646,8.66495384615385e-06,"9.31e-07",2.73975e-06,"0","PRJEB27928",0.00101154674311646,0.00301555444174341,"Ctl","TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA"
"Pathway518",8.78648734256465e-06,6.28282769230769e-05,"5.64e-05",0.000112556788333333,"0.000104526","PRJEB27928",8.78648734256465e-06,6.21611194085917e-05,"CRC","TCA..TCA.cycle.I..prokaryotic."
"Pathway519",1.55041259679175e-05,2.47070338461538e-07,"0",1.38618374e-06,"1.554785e-07","PRJEB27928",1.55041259679175e-05,9.3024755807505e-05,"CRC","TEICHOICACID.PWY..teichoic.acid..poly.glycerol..biosynthesis"
"Pathway52",0.0103995888685187,0.000189644815384615,"0.000170814",0.000148073915,"0.000144216","PRJEB27928",0.0103995888685187,0.0217154410734708,"Nodiff","GLCMANNANAUT.PWY..superpathway.of.N.acetylglucosamine..N.acetylmannosamine.and.N.acetylneuraminate.degradation"
"Pathway520",7.86569376437451e-06,5.18926615384615e-05,"1.65e-05",0.000113865508333333,"0.000110562","PRJEB27928",7.86569376437451e-06,5.64899824895987e-05,"CRC","THISYN.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.I"
"Pathway521",0.000194527781965098,0.000193224861538462,"0.000166108",0.000265520383333333,"0.000284977","PRJEB27928",0.000194527781965098,0.000731794989297273,"CRC","THISYNARA.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.III..eukaryotes."
"Pathway522",0.0358290822760981,0,"0",4.8398115e-07,"0","PRJEB27928",0.0358290822760981,0.0643294886320852,"Nodiff","THREOCAT.PWY..superpathway.of.L.threonine.metabolism"
"Pathway523",0.00097182295982334,0.000310050353846154,"0.000275595",0.000366196133333333,"0.0003629505","PRJEB27928",0.00097182295982334,0.00291546887947002,"CRC","THRESYN.PWY..superpathway.of.L.threonine.biosynthesis"
"Pathway524",0.30544804067441,0,"0",4.76893333333333e-09,"0","PRJEB27928",0.30544804067441,0.374215430841007,"Nodiff","TRIGLSYN.PWY..diacylglycerol.and.triacylglycerol.biosynthesis"
"Pathway525",0.0430102299736941,0.000441323861538462,"0.000456325",0.00040491895,"0.0003923515","PRJEB27928",0.0430102299736941,0.0738653949548225,"Nodiff","TRNA.CHARGING.PWY..tRNA.charging"
"Pathway526",5.73378396413304e-07,0.0001365504,"0.000133422",6.12619166666667e-05,"0","PRJEB27928",5.73378396413304e-07,6.96875281794631e-06,"Ctl","TRPSYN.PWY..L.tryptophan.biosynthesis"
"Pathway528",0.124687468719743,4.23593846153846e-06,"0",9.36066666666667e-07,"0","PRJEB27928",0.124687468719743,0.188222484627892,"Nodiff","UBISYN.PWY..superpathway.of.ubiquinol.8.biosynthesis..prokaryotic."
"Pathway529",0.344783405090221,4.53846153846154e-08,"0",0,"0","PRJEB27928",0.344783405090221,0.407549461378466,"Nodiff","UDPNACETYLGALSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.II"
"Pathway53",0.00598983895635528,4.09538461538462e-06,"0",2.74323333333333e-07,"0","PRJEB27928",0.00598983895635528,0.0132055054200577,"Nodiff","GLUCARDEG.PWY..D.glucarate.degradation.I"
"Pathway530",0.58163687906618,9.67072676923077e-05,"7.72e-05",0.000103782301833333,"9.478865e-05","PRJEB27928",0.58163687906618,0.63966561642081,"Nodiff","UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I"
"Pathway531",0.00712947980864875,0.586303492307692,"0.596769",0.628998283333333,"0.6360795","PRJEB27928",0.00712947980864875,0.015430928900911,"Nodiff","UNINTEGRATED"
"Pathway532",0.0092739944788492,0.357429276923077,"0.351595",0.3252459,"0.314465","PRJEB27928",0.0092739944788492,0.019624434745422,"Nodiff","UNMAPPED"
"Pathway533",0.24424360770588,8.57507692307692e-07,"0",3.38333333333333e-07,"0","PRJEB27928",0.24424360770588,0.328395184480981,"Nodiff","URDEGR.PWY..superpathway.of.allantoin.degradation.in.plants"
"Pathway534",0.151662535040316,3.63076923076923e-08,"0",3.64948266666667e-07,"0","PRJEB27928",0.151662535040316,0.221193974181876,"Nodiff","URSIN.PWY..ureide.biosynthesis"
"Pathway535",0.972793417410595,1.58461538461538e-08,"0",1.66666666666667e-09,"0","PRJEB27928",0.972793417410595,0.978504423646437,"Nodiff","VALDEG.PWY..L.valine.degradation.I"
"Pathway536",0.000370195057533482,0.000675574738461538,"0.000678843",0.00058371015,"0.0005793615","PRJEB27928",0.000370195057533482,0.00127153954544109,"Ctl","VALSYN.PWY..L.valine.biosynthesis"
"Pathway54",0.00370434430968767,3.92263076923077e-06,"0",2.71135e-07,"0","PRJEB27928",0.00370434430968767,0.00895846532036712,"Ctl","GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation"
"Pathway55",1.35410789866904e-05,4.44478353846154e-05,"3.49e-05",7.88067236666667e-05,"7.31e-05","PRJEB27928",1.35410789866904e-05,8.44535715748848e-05,"CRC","GLUCONEO.PWY..gluconeogenesis.I"
"Pathway56",0.000100811920720857,8.88181538461538e-06,"6.27e-07",2.67388666666667e-06,"0","PRJEB27928",0.000100811920720857,0.000419165354576195,"Ctl","GLUCOSE1PMETAB.PWY..glucose.and.glucose.1.phosphate.degradation"
"Pathway57",0.258826214083629,0.000190755461538462,"0.000162407",0.0001595346,"0.0001542385","PRJEB27928",0.258826214083629,0.344616925493371,"Nodiff","GLUCUROCAT.PWY..superpathway.of..beta..D.glucuronide.and.D.glucuronate.degradation"
"Pathway58",1.01153119595749e-05,1.44651230769231e-05,"6.24e-06",9.18243333333333e-06,"0","PRJEB27928",1.01153119595749e-05,6.75326635695763e-05,"Ctl","GLUDEG.I.PWY..GABA.shunt"
"Pathway59",0.0663823423226173,8.36960461538462e-05,"5.92e-05",0.00010403256,"0.0001014975","PRJEB27928",0.0663823423226173,0.108502157825589,"Nodiff","GLUTORN.PWY..L.ornithine.biosynthesis"
"Pathway6",0.839078534100476,3.51076923076923e-08,"0",8.89566666666667e-08,"0","PRJEB27928",0.839078534100476,0.872200055183389,"Nodiff","ALLANTOINDEG.PWY..superpathway.of.allantoin.degradation.in.yeast"
"Pathway60",5.39854249627514e-05,1.41803538461538e-05,"3.72e-06",4.99403333333333e-06,"0","PRJEB27928",5.39854249627514e-05,0.000243705632688992,"Ctl","GLYCOCAT.PWY..glycogen.degradation.I..bacterial."
"Pathway61",0.324201036950722,0.0002269876,"0.000189231",0.000251218316666667,"0.0002670505","PRJEB27928",0.324201036950722,0.396060029676913,"Nodiff","GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose."
"Pathway62",0.121444908185297,2.92528461538462e-06,"0",1.09628e-06,"0","PRJEB27928",0.121444908185297,0.184502841281509,"Nodiff","GLYCOL.GLYOXDEG.PWY..superpathway.of.glycol.metabolism.and.degradation"
"Pathway63",3.38221975688705e-06,2.76987846153846e-05,"2.24e-05",1.22846666666667e-05,"0","PRJEB27928",3.38221975688705e-06,2.91485848138993e-05,"Ctl","GLYCOLYSIS.E.D..superpathway.of.glycolysis.and.Entner.Doudoroff"
"Pathway64",0.00112445949935117,1.13016307692308e-05,"1.79e-06",4.18598333333333e-06,"0","PRJEB27928",0.00112445949935117,0.00331052051361773,"Ctl","GLYCOLYSIS.TCA.GLYOX.BYPASS..superpathway.of.glycolysis..pyruvate.dehydrogenase..TCA..and.glyoxylate.bypass"
"Pathway65",0.000632782297771327,8.52002646153846e-05,"6.53e-05",0.000114333051666667,"0.0001039785","PRJEB27928",0.000632782297771327,0.00202661357529466,"CRC","GLYCOLYSIS..glycolysis.I..from.glucose.6.phosphate."
"Pathway66",0.000148271095943264,8.27704615384615e-06,"8.26e-07",2.35516666666667e-06,"0","PRJEB27928",0.000148271095943264,0.000585670828975893,"Ctl","GLYOXYLATE.BYPASS..glyoxylate.cycle"
"Pathway67",7.22074542927835e-08,6.24723076923077e-06,"4.89e-06",2.0685e-06,"0","PRJEB27928",7.22074542927835e-08,1.23395313093891e-06,"Ctl","GOLPDLCAT.PWY..superpathway.of.glycerol.degradation.to.1.3.propanediol"
"Pathway68",0.6054801664917,3.49117267692308e-06,"0",9.43664241666667e-07,"0","PRJEB27928",0.6054801664917,0.659764595211646,"Nodiff","HCAMHPDEG.PWY..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation.to.2.oxopent.4.enoate"
"Pathway69",5.49617323461382e-05,5.34815384615385e-06,"4.31e-06",4.18055e-06,"0","PRJEB27928",5.49617323461382e-05,0.000245772274830844,"Ctl","HEME.BIOSYNTHESIS.II..heme.biosynthesis.I..aerobic."
"Pathway7",0.000289286819859493,0.000150822461538462,"0.000143752",0.000190721026666667,"0.0001794025","PRJEB27928",0.000289286819859493,0.00104673246269771,"CRC","ANAEROFRUCAT.PWY..homolactic.fermentation"
"Pathway70",5.51099024472081e-07,1.69098461538462e-05,"1.4e-05",7.56283333333333e-06,"0","PRJEB27928",5.51099024472081e-07,6.87423519999385e-06,"Ctl","HEMESYN2.PWY..heme.biosynthesis.II..anaerobic."
"Pathway71",1.37412207900008e-07,3.65321692307692e-05,"3.36e-05",1.42236e-05,"0","PRJEB27928",1.37412207900008e-07,2.24597884636565e-06,"Ctl","HEXITOLDEGSUPER.PWY..superpathway.of.hexitol.degradation..bacteria."
"Pathway72",1.6495392598064e-05,6.28571076923077e-05,"5.81e-05",4.38435666666667e-05,"0","PRJEB27928",1.6495392598064e-05,9.65285937220042e-05,"Ctl","HISDEG.PWY..L.histidine.degradation.I"
"Pathway73",0.405030831304536,0.000198522215384615,"0.000187845",0.000186322856666667,"0.000179667","PRJEB27928",0.405030831304536,0.467115849241728,"Nodiff","HISTSYN.PWY..L.histidine.biosynthesis"
"Pathway74",4.46833524446228e-05,0.0001116508,"0.00010004",0.000165379233333333,"0.000163249","PRJEB27928",4.46833524446228e-05,0.000209702069888626,"CRC","HOMOSER.METSYN.PWY..L.methionine.biosynthesis.I"
"Pathway75",0.0063280381187462,0.000107452107692308,"0.000102239",0.00013570685,"0.000133907","PRJEB27928",0.0063280381187462,0.0138230624771483,"Nodiff","HSERMETANA.PWY..L.methionine.biosynthesis.III"
"Pathway76",0.30544804067441,0,"0",8.77946666666667e-09,"0","PRJEB27928",0.30544804067441,0.374215430841007,"Nodiff","ILEUDEG.PWY..L.isoleucine.degradation.I"
"Pathway77",0.000370195057533482,0.000675574738461538,"0.000678843",0.00058371015,"0.0005793615","PRJEB27928",0.000370195057533482,0.00127153954544109,"Ctl","ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine."
"Pathway78",0.0359898686563857,2.88936923076923e-06,"0",8.58615e-07,"0","PRJEB27928",0.0359898686563857,0.064374331106139,"Nodiff","KDO.NAGLIPASYN.PWY..superpathway.of..Kdo.2.lipid.A.biosynthesis"
"Pathway79",0.00339108982449804,3.58401538461538e-06,"1.8e-07",3.16121666666667e-06,"0","PRJEB27928",0.00339108982449804,0.00845987672006353,"Ctl","KETOGLUCONMET.PWY..ketogluconate.metabolism"
"Pathway8",0.0450867753542156,0.000410127030769231,"0.000395118",0.00043958705,"0.0004516575","PRJEB27928",0.0450867753542156,0.0768745738053892,"Nodiff","ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose."
"Pathway80",1.14885022714918e-06,2.66924153846154e-05,"1.77e-05",1.08999166666667e-05,"0","PRJEB27928",1.14885022714918e-06,1.23762501742889e-05,"Ctl","LACTOSECAT.PWY..lactose.and.galactose.degradation.I"
"Pathway82",0.176109350604431,1.42153846153846e-09,"0",0,"0","PRJEB27928",0.176109350604431,0.248439976745537,"Nodiff","LIPASYN.PWY..phospholipases"
"Pathway83",0.0243435945346126,1.77386153846154e-06,"0",1.5305e-07,"0","PRJEB27928",0.0243435945346126,0.0467160478113618,"Nodiff","LPSSYN.PWY..superpathway.of.lipopolysaccharide.biosynthesis"
"Pathway85",0.0183768259800833,0,"0",4.57923e-08,"0","PRJEB27928",0.0183768259800833,0.0360463336613274,"Nodiff","LYSINE.DEG1.PWY..L.lysine.degradation.XI..mammalian."
"Pathway86",0.30544804067441,0,"0",1.96761666666667e-09,"0","PRJEB27928",0.30544804067441,0.374215430841007,"Nodiff","MANNOSYL.CHITO.DOLICHOL.BIOSYNTHESIS..protein.N.glycosylation..eukaryotic..high.mannose."
"Pathway87",4.37437625295349e-05,0.0001839136,"0.00017939",0.000252749733333333,"0.000265441","PRJEB27928",4.37437625295349e-05,0.000209439832717167,"CRC","MET.SAM.PWY..superpathway.of.S.adenosyl.L.methionine.biosynthesis"
"Pathway88",0.326225093736861,1.57852307692308e-06,"0",2.17145048333333e-06,"0","PRJEB27928",0.326225093736861,0.396488960080185,"Nodiff","METHANOGENESIS.PWY..methanogenesis.from.H2.and.CO2"
"Pathway89",0.305530320117025,2.39670769230769e-06,"0",1.10085e-06,"0","PRJEB27928",0.305530320117025,0.374215430841007,"Nodiff","METHGLYUT.PWY..superpathway.of.methylglyoxal.degradation"
"Pathway9",0.044037196246465,5.49261892307692e-05,"5.07e-05",6.77975666666667e-05,"6.612325e-05","PRJEB27928",0.044037196246465,0.0753560686672361,"Nodiff","ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis"
"Pathway90",0.0706043414452477,0,"0",1.60559745e-07,"0","PRJEB27928",0.0706043414452477,0.112681676245951,"Nodiff","METHYLGALLATE.DEGRADATION.PWY..methylgallate.degradation"
"Pathway91",7.4717170600796e-05,0.000178242,"0.000171591",0.000240141533333333,"0.000242434","PRJEB27928",7.4717170600796e-05,0.000321963080588885,"CRC","METSYN.PWY..L.homoserine.and.L.methionine.biosynthesis"
"Pathway92",5.85084940351684e-06,1.00403230769231e-05,"3.42e-06",4.14868333333333e-06,"0","PRJEB27928",5.85084940351684e-06,4.54639773322456e-05,"Ctl","NAD.BIOSYNTHESIS.II..NAD.salvage.pathway.II"
"Pathway93",0.30544804067441,0,"0",2.80685e-09,"0","PRJEB27928",0.30544804067441,0.374215430841007,"Nodiff","NADSYN.PWY..NAD.biosynthesis.II..from.tryptophan."
"Pathway94",5.05712126113619e-09,1.57149538461538e-05,"9.63e-06",5.38456666666667e-06,"0","PRJEB27928",5.05712126113619e-09,4.57667421152005e-07,"Ctl","NAGLIPASYN.PWY..lipid.IVA.biosynthesis"
"Pathway95",0.00315065988963457,0.000566790938461538,"0.000578654",0.00052781655,"0.000513862","PRJEB27928",0.00315065988963457,0.00825089937948501,"Ctl","NONMEVIPP.PWY..methylerythritol.phosphate.pathway.I"
"Pathway96",0.204963581240632,0.000390221307692308,"0.000372031",0.000424777416666667,"0.0003888775","PRJEB27928",0.204963581240632,0.284072331894911,"Nodiff","NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch."
"Pathway97",0.226956349566233,0.000122783164615385,"0.000106207",0.000146375473333333,"0.000123978","PRJEB27928",0.226956349566233,0.311818288969259,"Nodiff","OANTIGEN.PWY..O.antigen.building.blocks.biosynthesis..E..coli."
"Pathway98",0.00293579417228502,3.88076923076923e-06,"0",4.07966666666667e-08,"0","PRJEB27928",0.00293579417228502,0.00777411417688882,"Ctl","ORNARGDEG.PWY..superpathway.of.L.arginine.and.L.ornithine.degradation"
"Pathway99",0.00321843075913026,3.0134e-06,"0",4.215e-08,"0","PRJEB27928",0.00321843075913026,0.00829095749906382,"Ctl","ORNDEG.PWY..superpathway.of.ornithine.degradation"
