"Species","Increasing.Rank.Min","Decreasing.Rank.Min","Increasing.Rank.Max","Decreasing.Rank.Max","Increasing.Rank.Average","Decreasing.Rank.Average","Decre.maxRank.P","Decre.aveRank.P","Decre.minRank.P","Decre.minRank.P.FDR","Decre.maxRank.P.FDR","Decre.aveRank.P.FDR","Ctlmean","Dismean","Origin"
"Pathway207",4125,4113,5889,5877,5007,4995,0.587641235876412,0.499450054994501,0.411258874112589,0.546984507504584,1,0.655322242836841,"7.50451176470588e-07","1.54915005882353e-06","PWY.5415..catechol.degradation.I..meta.cleavage.pathway."
"Pathway208",7353,1,10001,2649,8677,1325,0.264873512648735,0.132486751324868,9.99900009999e-05,0.000239261788106904,0.870995109078049,0.522153666986243,"0","1.20231823529412e-07","PWY.5417..catechol.degradation.III..ortho.cleavage.pathway."
"Pathway209",7353,1,10001,2649,8677,1325,0.264873512648735,0.132486751324868,9.99900009999e-05,0.000239261788106904,0.870995109078049,0.522153666986243,"0","1.20231823529412e-07","PWY.5431..aromatic.compounds.degradation.via..beta..ketoadipate"
"Pathway21",501,9457,545,9501,523,9479,0.95000499950005,0.947805219478052,0.945605439456054,0.987629567249654,1,0.989087582798943,"0.000358464117647059","0.000302773158823529","CALVIN.PWY..Calvin.Benson.Bassham.cycle"
"Pathway210",3854,5951,4051,6148,3952.5,6049.5,0.614738526147385,0.604889511048895,0.595040495950405,0.747689165509679,1,0.764671646042943,"5.54130147058823e-06","4.65702882352941e-06","PWY.5464..superpathway.of.cytosolic.glycolysis..plants...pyruvate.dehydrogenase.and.TCA.cycle"
"Pathway211",9488,460,9542,514,9515,487,0.0513948605139486,0.0486951304869513,0.045995400459954,0.0790177392517158,0.311932851658654,0.29179304291793,"0.000136288111764706","0.000172300735294118","PWY.5484..glycolysis.II..from.fructose.6.phosphate."
"Pathway212",9815,172,9830,187,9822.5,179.5,0.0186981301869813,0.0179482051794821,0.0171982801719828,0.0330404235562107,0.182221777822218,0.170609605706096,"5.46291394117647e-06","1.80187221176471e-05","PWY.5505..L.glutamate.and.L.glutamine.biosynthesis"
"Pathway213",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000239261788106904,1,0.655322242836841,"0","0","PWY.5508..adenosylcobalamin.biosynthesis.from.cobyrinate.a.c.diamide.II"
"Pathway214",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000239261788106904,1,0.655322242836841,"0","0","PWY.5509..adenosylcobalamin.biosynthesis.from.cobyrinate.a.c.diamide.I"
"Pathway215",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000239261788106904,1,0.655322242836841,"0","0","PWY.5514..UDP.N.acetyl.D.galactosamine.biosynthesis.II"
"Pathway216",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000239261788106904,1,0.655322242836841,"0","0","PWY.5534..propylene.degradation"
"Pathway217",9689,279,9723,313,9706,296,0.0312968703129687,0.0295970402959704,0.0278972102789721,0.0505165699646252,0.224382895043829,0.21366396693664,"1.03737618823529e-05","1.52252352941176e-05","PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation"
"Pathway218",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000239261788106904,1,0.655322242836841,"0","0","PWY.5647..2.nitrobenzoate.degradation.I"
"Pathway219",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000239261788106904,1,0.655322242836841,"0","0","PWY.5651..L.tryptophan.degradation.to.2.amino.3.carboxymuconate.semialdehyde"
"Pathway22",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000239261788106904,1,0.655322242836841,"0","0","CATECHOL.ORTHO.CLEAVAGE.PWY..catechol.degradation.to..beta..ketoadipate"
"Pathway220",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000239261788106904,1,0.655322242836841,"0","0","PWY.5654..2.amino.3.carboxymuconate.semialdehyde.degradation.to.2.oxopentenoate"
"Pathway221",8981,919,9083,1021,9032,970,0.102089791020898,0.096990300969903,0.0918908109189081,0.143178705385275,0.462985634209688,0.429642986114612,"6.26716394117647e-07","2.86368722352941e-06","PWY.5656..mannosylglycerate.biosynthesis.I"
"Pathway222",8085,1772,8230,1917,8157.5,1844.5,0.191680831916808,0.184431556844316,0.177182281771823,0.25948006292267,0.701105399664115,0.655322242836841,"0.000153620847058824","0.0002192019","PWY.5659..GDP.mannose.biosynthesis"
"Pathway223",1762,8085,1917,8240,1839.5,8162.5,0.823917608239176,0.816168383161684,0.808419158084192,0.928859250827054,1,0.936245691670149,"0.000444071882352941","0.000406450705882353","PWY.5667..CDP.diacylglycerol.biosynthesis.I"
"Pathway224",9175,1,10001,827,9588,414,0.0826917308269173,0.0413958604139586,9.99900009999e-05,0.000239261788106904,0.410395997437293,0.264464029787497,"1.55369529411765e-07","9.66218411764706e-07","PWY.5675..nitrate.reduction.V..assimilatory."
"Pathway225",9201,726,9276,801,9238.5,763.5,0.0800919908009199,0.0763423657634237,0.0725927407259274,0.116148385161484,0.404993462917859,0.367745368320311,"3.76420382352941e-05","5.06962551176471e-05","PWY.5676..acetyl.CoA.fermentation.to.butanoate.II"
"Pathway226",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000239261788106904,1,0.655322242836841,"0","0","PWY.5677..succinate.fermentation.to.butanoate"
"Pathway227",3504,6320,3682,6498,3593,6409,0.64973502649735,0.640835916408359,0.631936806319368,0.782258956552382,1,0.797266909039955,"0.000697417411764706","0.000662667352941176","PWY.5686..UMP.biosynthesis"
"Pathway228",7150,2681,7321,2852,7235.5,2766.5,0.285171482851715,0.276622337766223,0.268073192680732,0.370327915662042,0.9207946675212,0.655322242836841,"4.14153188235294e-05","4.49497817647059e-05","PWY.5690..TCA.cycle.II..plants.and.fungi."
"Pathway229",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000239261788106904,1,0.655322242836841,"0","0","PWY.5692..allantoin.degradation.to.glyoxylate.II"
"Pathway23",2106,7776,2226,7896,2166,7836,0.78952104789521,0.783521647835216,0.777522247775222,0.915938296280262,1,0.923005721405881,"2.03219597058824e-05","1.80094335294118e-05","CENTFERM.PWY..pyruvate.fermentation.to.butanoate"
"Pathway230",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000239261788106904,1,0.655322242836841,"0","0","PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation"
