"Species","Increasing.Rank.Min","Decreasing.Rank.Min","Increasing.Rank.Max","Decreasing.Rank.Max","Increasing.Rank.Average","Decreasing.Rank.Average","Decre.maxRank.P","Decre.aveRank.P","Decre.minRank.P","Decre.minRank.P.FDR","Decre.maxRank.P.FDR","Decre.aveRank.P.FDR","Ctlmean","Dismean","Origin"
"Pathway209",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000454191868948698,1,0.864861900906684,"0","0","PWY.5431..aromatic.compounds.degradation.via..beta..ketoadipate"
"Pathway21",1067,8916,1086,8935,1076.5,8925.5,0.893410658934107,0.892460753924608,0.891510848915108,1,1,1,"0.000485829477272727","0.00046407975","CALVIN.PWY..Calvin.Benson.Bassham.cycle"
"Pathway210",804,9167,835,9198,819.5,9182.5,0.91970802919708,0.918158184181582,0.916608339166083,1,1,1,"3.16890909090909e-06","1.77181818181818e-06","PWY.5464..superpathway.of.cytosolic.glycolysis..plants...pyruvate.dehydrogenase.and.TCA.cycle"
"Pathway211",9545,445,9557,457,9551,451,0.0456954304569543,0.0450954904509549,0.0444955504449555,0.118067401180674,0.291580365772947,0.284366857431904,"8.49929386363636e-05","0.000105578561363636","PWY.5484..glycolysis.II..from.fructose.6.phosphate."
"Pathway212",1319,8642,1360,8683,1339.5,8662.5,0.868213178682132,0.866163383661634,0.864113588641136,1,1,1,"5.79895454545455e-06","2.86770454545455e-06","PWY.5505..L.glutamate.and.L.glutamine.biosynthesis"
"Pathway213",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000454191868948698,1,0.864861900906684,"0","0","PWY.5508..adenosylcobalamin.biosynthesis.from.cobyrinate.a.c.diamide.II"
"Pathway214",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000454191868948698,1,0.864861900906684,"0","0","PWY.5509..adenosylcobalamin.biosynthesis.from.cobyrinate.a.c.diamide.I"
"Pathway215",1,4988,5014,10001,2507.5,7494.5,1,0.749375062493751,0.498750124987501,0.826250708262507,1,1,"5.04545454545455e-08","0","PWY.5514..UDP.N.acetyl.D.galactosamine.biosynthesis.II"
"Pathway216",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000454191868948698,1,0.864861900906684,"0","0","PWY.5534..propylene.degradation"
"Pathway217",912,9045,957,9090,934.5,9067.5,0.908909109089091,0.906659334066593,0.904409559044096,1,1,1,"3.05031818181818e-06","1.39395454545455e-06","PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation"
"Pathway218",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000454191868948698,1,0.864861900906684,"0","0","PWY.5647..2.nitrobenzoate.degradation.I"
"Pathway219",4935,1,10001,5067,7468,2534,0.506649335066493,0.253374662533747,9.99900009999e-05,0.000454191868948698,1,0.750030491456349,"0","2.393e-09","PWY.5651..L.tryptophan.degradation.to.2.amino.3.carboxymuconate.semialdehyde"
"Pathway22",3102,5756,4246,6900,3674,6328,0.68993100689931,0.632736726327367,0.575542445755424,0.923625002769184,1,1,"1.04772727272727e-07","5.99369318181818e-08","CATECHOL.ORTHO.CLEAVAGE.PWY..catechol.degradation.to..beta..ketoadipate"
"Pathway220",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000454191868948698,1,0.864861900906684,"0","0","PWY.5654..2.amino.3.carboxymuconate.semialdehyde.degradation.to.2.oxopentenoate"
"Pathway221",3376,6366,3636,6626,3506,6496,0.662533746625337,0.64953504649535,0.636536346365363,0.99470402813946,1,1,"3.29363636363636e-07","3.68431818181818e-07","PWY.5656..mannosylglycerate.biosynthesis.I"
"Pathway222",6592,3370,6632,3410,6612,3390,0.340965903409659,0.338966103389661,0.336966303369663,0.633733117916279,1,0.864861900906684,"0.000215886909090909","0.000211469113636364","PWY.5659..GDP.mannose.biosynthesis"
"Pathway223",44,9956,46,9958,45,9957,0.995700429957004,0.995600439956004,0.995500449955005,1,1,1,"0.000551506227272727","0.000494136681818182","PWY.5667..CDP.diacylglycerol.biosynthesis.I"
"Pathway224",986,8134,1868,9016,1427,8575,0.901509849015098,0.857414258574143,0.813318668133187,1,1,1,"1.47272727272727e-07","3.33181818181818e-09","PWY.5675..nitrate.reduction.V..assimilatory."
"Pathway225",1193,8792,1210,8809,1201.5,8800.5,0.880811918808119,0.87996200379962,0.879112088791121,1,1,1,"2.91211818181818e-05","2.384175e-05","PWY.5676..acetyl.CoA.fermentation.to.butanoate.II"
"Pathway226",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000454191868948698,1,0.864861900906684,"0","0","PWY.5677..succinate.fermentation.to.butanoate"
"Pathway227",13,9989,13,9989,13,9989,0.998800119988001,0.998800119988001,0.998800119988001,1,1,1,"0.000720708659090909","0.000591069295454545","PWY.5686..UMP.biosynthesis"
"Pathway228",9980,22,9980,22,9980,22,0.0021997800219978,0.0021997800219978,0.0021997800219978,0.00824532931322253,0.0471632836716328,0.0471632836716328,"4.42160727272727e-05","8.37438909090909e-05","PWY.5690..TCA.cycle.II..plants.and.fungi."
"Pathway229",2567,7194,2808,7435,2687.5,7314.5,0.743425657434257,0.731376862313769,0.719328067193281,1,1,1,"4.27022727272727e-07","3.57022727272727e-07","PWY.5692..allantoin.degradation.to.glyoxylate.II"
"Pathway23",3101,6880,3122,6901,3111.5,6890.5,0.69003099690031,0.688981101889811,0.687931206879312,1,1,1,"8.75459090909091e-06","8.54409090909091e-06","CENTFERM.PWY..pyruvate.fermentation.to.butanoate"
"Pathway230",63,9935,67,9939,65,9937,0.993800619938006,0.993600639936006,0.993400659934007,1,1,1,"0.000354945136363636","0.000187466136363636","PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation"
