"Species","Increasing.Rank.Min","Decreasing.Rank.Min","Increasing.Rank.Max","Decreasing.Rank.Max","Increasing.Rank.Average","Decreasing.Rank.Average","Decre.maxRank.P","Decre.aveRank.P","Decre.minRank.P","Decre.minRank.P.FDR","Decre.maxRank.P.FDR","Decre.aveRank.P.FDR","Ctlmean","Dismean","Origin"
"Pathway21",1658,8308,1694,8344,1676,8326,0.834316568343166,0.832516748325168,0.830716928307169,0.89231317349227,1,0.896042122695361,"0.000443867324324324","0.000433712675675676","CALVIN.PWY..Calvin.Benson.Bassham.cycle"
"Pathway210",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.5464..superpathway.of.cytosolic.glycolysis..plants...pyruvate.dehydrogenase.and.TCA.cycle"
"Pathway211",5320,4624,5378,4682,5349,4653,0.468153184681532,0.465253474652535,0.462353764623538,0.607405926074059,1,0.647407722995816,"0.000125386856756757","0.000135690005405405","PWY.5484..glycolysis.II..from.fructose.6.phosphate."
"Pathway212",6548,3404,6598,3454,6573,3429,0.345365463453655,0.342865713428657,0.34036596340366,0.493764100678881,1,0.647407722995816,"1.35668681351351e-05","1.2785694027027e-05","PWY.5505..L.glutamate.and.L.glutamine.biosynthesis"
"Pathway213",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.5508..adenosylcobalamin.biosynthesis.from.cobyrinate.a.c.diamide.II"
"Pathway214",9781,211,9791,221,9786,216,0.0220977902209779,0.0215978402159784,0.0210978902109789,0.0489544119181155,1,0.647407722995816,"1.38826486486486e-05","2.85929686756757e-05","PWY.5509..adenosylcobalamin.biosynthesis.from.cobyrinate.a.c.diamide.I"
"Pathway215",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.5514..UDP.N.acetyl.D.galactosamine.biosynthesis.II"
"Pathway216",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.5534..propylene.degradation"
"Pathway217",8339,1615,8387,1663,8363,1639,0.166283371662834,0.163883611638836,0.161483851614839,0.280114383383668,1,0.647407722995816,"9.49236351351351e-06","1.31571263243243e-05","PWY.561..superpathway.of.glyoxylate.cycle.and.fatty.acid.degradation"
"Pathway218",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.5647..2.nitrobenzoate.degradation.I"
"Pathway219",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.5651..L.tryptophan.degradation.to.2.amino.3.carboxymuconate.semialdehyde"
"Pathway22",8481,1363,8639,1521,8560,1442,0.152084791520848,0.144185581441856,0.136286371362864,0.245957895792912,1,0.647407722995816,"2.31063183783784e-07","6.57018459459459e-07","CATECHOL.ORTHO.CLEAVAGE.PWY..catechol.degradation.to..beta..ketoadipate"
"Pathway220",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.5654..2.amino.3.carboxymuconate.semialdehyde.degradation.to.2.oxopentenoate"
"Pathway221",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.5656..mannosylglycerate.biosynthesis.I"
"Pathway222",5321,4618,5384,4681,5352.5,4649.5,0.468053194680532,0.464903509649035,0.461753824617538,0.607405926074059,1,0.647407722995816,"0.000281971135135135","0.000276387137837838","PWY.5659..GDP.mannose.biosynthesis"
"Pathway223",3722,6221,3781,6280,3751.5,6250.5,0.627937206279372,0.624987501249875,0.622037796220378,0.742566277893369,1,0.768333258417278,"0.000520850459459459","0.00051075127027027","PWY.5667..CDP.diacylglycerol.biosynthesis.I"
"Pathway224",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.5675..nitrate.reduction.V..assimilatory."
"Pathway225",7796,2157,7845,2206,7820.5,2181.5,0.220577942205779,0.218128187181282,0.215678432156784,0.349255708870201,1,0.647407722995816,"6.10546783783784e-05","6.88548891891892e-05","PWY.5676..acetyl.CoA.fermentation.to.butanoate.II"
"Pathway226",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.5677..succinate.fermentation.to.butanoate"
"Pathway227",1823,8153,1849,8179,1836,8166,0.817818218178182,0.816518348165183,0.815218478152185,0.885938936470725,1,0.887735972853019,"0.000511924918918919","0.000485518162162162","PWY.5686..UMP.biosynthesis"
"Pathway228",2178,7778,2224,7824,2201,7801,0.782321767823218,0.78002199780022,0.777722227777222,0.859503328017714,1,0.862044929527666,"0.000109353891081081","0.000100334097297297","PWY.5690..TCA.cycle.II..plants.and.fungi."
"Pathway229",9129,842,9160,873,9144.5,857.5,0.0872912708729127,0.0857414258574143,0.0841915808419158,0.170934421709344,1,0.647407722995816,"9.49994513513514e-07","2.33546364864865e-06","PWY.5692..allantoin.degradation.to.glyoxylate.II"
"Pathway23",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","CENTFERM.PWY..pyruvate.fermentation.to.butanoate"
"Pathway230",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000236099738043817,1,0.647407722995816,"0","0","PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation"
