"rowname","MeanDecreaseGini","Rank","RepeatTimes","Fold","FatureCount"
"Granulicatella_adiacens",10.6943838113918,12,16,5,20
"Clostridium_symbiosum",18.9765858155235,4,16,4,20
"Fusobacterium_nucleatum",17.767380146885,5,16,4,20
"Gemella_morbillorum",14.8194964294835,10,16,4,20
"Parvimonas_micra",12.4630795932087,11,16,4,20
"Parvimonas_unclassified",25.1072297338947,1,16,4,20
"Peptostreptococcus_anaerobius",3.60946360857024,16,16,4,20
"Peptostreptococcus_stomatis",20.0944978973379,3,16,4,20
"Porphyromonas_asaccharolytica",17.4224358299145,6,16,4,20
"Porphyromonas_somerae",4.80358042729369,14,16,4,20
"Prevotella_intermedia",1.89449299898862,19,16,4,20
"Solobacterium_moorei",16.6068714157406,7,16,4,20
"Porphyromonas_uenonis",4.73832428918655,15,16,4,20
"Anaerococcus_vaginalis",3.31117043401753,18,16,4,20
"Clostridium_hathewayi",20.4671894236992,2,16,4,20
"Eubacterium_rectale",16.5162273965269,8,16,4,20
"Bacteroides_fragilis",15.4211005726118,9,16,4,20
"Streptococcus_constellatus",4.8771660952614,13,16,4,20
"Anaerococcus_obesiensis",1.63622725471503,20,16,4,20
"Clostridium_sp_ATCC_BAA_442",3.42271027692328,17,16,4,20
"Granulicatella_adiacens",10.2898230634974,12,16,4,20
"Clostridium_symbiosum",17.8471402818997,6,16,3,20
"Fusobacterium_nucleatum",19.2793294286771,3,16,3,20
"Gemella_morbillorum",15.9669019988704,8,16,3,20
"Parvimonas_micra",14.4228422345886,11,16,3,20
"Parvimonas_unclassified",19.3906078457632,2,16,3,20
"Peptostreptococcus_anaerobius",3.20419468149667,16,16,3,20
"Peptostreptococcus_stomatis",19.6465781034268,1,16,3,20
"Porphyromonas_asaccharolytica",19.2696292420381,4,16,3,20
"Porphyromonas_somerae",4.14695406618346,15,16,3,20
"Prevotella_intermedia",1.9889690720773,19,16,3,20
"Solobacterium_moorei",17.7984845850006,7,16,3,20
"Porphyromonas_uenonis",4.99044054035333,13,16,3,20
"Anaerococcus_vaginalis",3.0549822636694,17,16,3,20
"Clostridium_hathewayi",18.959352895895,5,16,3,20
"Eubacterium_rectale",14.9772334260844,10,16,3,20
"Bacteroides_fragilis",15.7655985222607,9,16,3,20
"Streptococcus_constellatus",4.42914907863236,14,16,3,20
"Anaerococcus_obesiensis",1.5613370391554,20,16,3,20
"Clostridium_sp_ATCC_BAA_442",2.73381017869248,18,16,3,20
"Granulicatella_adiacens",11.0024593549446,12,16,3,20
"Clostridium_symbiosum",19.6912919014807,4,16,2,20
"Fusobacterium_nucleatum",15.3913585471943,10,16,2,20
"Gemella_morbillorum",18.321965823757,5,16,2,20
"Parvimonas_micra",12.0428427877969,11,16,2,20
"Parvimonas_unclassified",22.4760908070106,1,16,2,20
"Peptostreptococcus_anaerobius",3.76986453733551,16,16,2,20
"Peptostreptococcus_stomatis",21.9911264231949,3,16,2,20
"Porphyromonas_asaccharolytica",17.1540967873049,7,16,2,20
"Porphyromonas_somerae",3.9134008952871,15,16,2,20
"Prevotella_intermedia",2.25671990170754,19,16,2,20
"Solobacterium_moorei",17.3089961850971,6,16,2,20
"Porphyromonas_uenonis",5.23660577120296,13,16,2,20
"Anaerococcus_vaginalis",2.44915935741896,18,16,2,20
"Clostridium_hathewayi",22.0145105663014,2,16,2,20
"Eubacterium_rectale",16.0555385835558,9,16,2,20
"Bacteroides_fragilis",16.5697255780407,8,16,2,20
"Streptococcus_constellatus",4.38914093091419,14,16,2,20
"Anaerococcus_obesiensis",1.39531990895935,20,16,2,20
"Clostridium_sp_ATCC_BAA_442",3.33609816095488,17,16,2,20
"Granulicatella_adiacens",10.4187889039978,12,16,2,20
"Clostridium_symbiosum",19.0943707447644,4,16,1,20
"Fusobacterium_nucleatum",16.3781372377078,7,16,1,20
"Gemella_morbillorum",16.5003889569095,6,16,1,20
"Parvimonas_micra",12.1028401628247,11,16,1,20
"Parvimonas_unclassified",23.2128782698532,1,16,1,20
"Peptostreptococcus_anaerobius",4.38727323546387,16,16,1,20
"Peptostreptococcus_stomatis",21.883618030533,2,16,1,20
"Porphyromonas_asaccharolytica",15.780195647629,9,16,1,20
"Porphyromonas_somerae",5.07242867549285,13,16,1,20
"Prevotella_intermedia",1.7263572044407,19,16,1,20
"Solobacterium_moorei",17.253006795419,5,16,1,20
"Porphyromonas_uenonis",4.91540817171,14,16,1,20
"Anaerococcus_vaginalis",3.33754305031397,17,16,1,20
"Clostridium_hathewayi",20.4171188134122,3,16,1,20
"Eubacterium_rectale",16.2723810911618,8,16,1,20
"Bacteroides_fragilis",14.6291571883621,10,16,1,20
"Streptococcus_constellatus",4.46431373400369,15,16,1,20
"Anaerococcus_obesiensis",1.31123783508736,20,16,1,20
"Clostridium_sp_ATCC_BAA_442",2.6373443363069,18,16,1,20
"Granulicatella_adiacens",10.7018021745685,12,16,1,20
"Clostridium_symbiosum",19.7713911754562,3,15,10,20
"Fusobacterium_nucleatum",19.221397834022,4,15,10,20
"Gemella_morbillorum",17.7559707817537,6,15,10,20
"Parvimonas_micra",10.5458045990242,11,15,10,20
"Parvimonas_unclassified",21.8459071507143,2,15,10,20
"Peptostreptococcus_anaerobius",3.56666438950798,16,15,10,20
"Peptostreptococcus_stomatis",22.0995912653469,1,15,10,20
"Porphyromonas_asaccharolytica",17.2176920571807,7,15,10,20
"Porphyromonas_somerae",5.23949908577747,14,15,10,20
"Prevotella_intermedia",2.28400371271718,19,15,10,20
"Solobacterium_moorei",16.974877770351,8,15,10,20
"Porphyromonas_uenonis",5.42807374281089,13,15,10,20
"Anaerococcus_vaginalis",3.47327993979191,17,15,10,20
"Clostridium_hathewayi",18.3723186574808,5,15,10,20
"Eubacterium_rectale",15.4414706544218,10,15,10,20
"Bacteroides_fragilis",16.1345852008844,9,15,10,20
"Streptococcus_constellatus",4.77646995414723,15,15,10,20
"Anaerococcus_obesiensis",1.89242654090041,20,15,10,20
"Clostridium_sp_ATCC_BAA_442",2.73436393109375,18,15,10,20
"Granulicatella_adiacens",9.79127017707757,12,15,10,20
"Clostridium_symbiosum",19.1698330652719,4,15,9,20
"Fusobacterium_nucleatum",16.0974571988885,9,15,9,20
"Gemella_morbillorum",16.4269048914245,6,15,9,20
"Parvimonas_micra",13.4517574629471,11,15,9,20
"Parvimonas_unclassified",19.1813012594261,3,15,9,20
"Peptostreptococcus_anaerobius",4.43847938948188,15,15,9,20
"Peptostreptococcus_stomatis",21.6304815663928,1,15,9,20
"Porphyromonas_asaccharolytica",16.361056845366,7,15,9,20
"Porphyromonas_somerae",5.06377261405487,14,15,9,20
"Prevotella_intermedia",1.49714391453878,20,15,9,20
"Solobacterium_moorei",19.002448554823,5,15,9,20
"Porphyromonas_uenonis",5.27214745059458,13,15,9,20
"Anaerococcus_vaginalis",3.01374874724347,17,15,9,20
"Clostridium_hathewayi",19.5463653116749,2,15,9,20
"Eubacterium_rectale",16.3331416560119,8,15,9,20
"Bacteroides_fragilis",16.03323839202,10,15,9,20
"Streptococcus_constellatus",4.35743909934894,16,15,9,20
"Anaerococcus_obesiensis",1.72321129256539,19,15,9,20
"Clostridium_sp_ATCC_BAA_442",2.51270999535084,18,15,9,20
"Granulicatella_adiacens",10.4833878584738,12,15,9,20
"Clostridium_symbiosum",18.8901514777086,4,15,8,20
"Fusobacterium_nucleatum",16.8272453082756,7,15,8,20
"Gemella_morbillorum",16.8088734327749,8,15,8,20
"Parvimonas_micra",14.124020786622,11,15,8,20
"Parvimonas_unclassified",22.142223315199,1,15,8,20
"Peptostreptococcus_anaerobius",3.44731417780857,16,15,8,20
"Peptostreptococcus_stomatis",21.8946184313536,2,15,8,20
"Porphyromonas_asaccharolytica",17.0424617644909,6,15,8,20
"Porphyromonas_somerae",4.93484112388378,14,15,8,20
"Prevotella_intermedia",1.55137732526259,19,15,8,20
"Solobacterium_moorei",17.5912310244826,5,15,8,20
"Porphyromonas_uenonis",5.82898774874486,13,15,8,20
"Anaerococcus_vaginalis",2.73800525273078,18,15,8,20
"Clostridium_hathewayi",20.0914255398227,3,15,8,20
"Eubacterium_rectale",16.5555669665893,9,15,8,20
"Bacteroides_fragilis",15.9138303146739,10,15,8,20
"Streptococcus_constellatus",4.76538721979082,15,15,8,20
"Anaerococcus_obesiensis",1.41984197849105,20,15,8,20
"Clostridium_sp_ATCC_BAA_442",2.90885643174674,17,15,8,20
"Granulicatella_adiacens",9.75919926761665,12,15,8,20
"Clostridium_symbiosum",17.4453533076891,7,15,7,20
"Fusobacterium_nucleatum",17.7529319863675,6,15,7,20
"Gemella_morbillorum",19.3995430150792,3,15,7,20
"Parvimonas_micra",11.9245948211027,11,15,7,20
"Parvimonas_unclassified",21.6160110937192,2,15,7,20
"Peptostreptococcus_anaerobius",3.23682811398424,17,15,7,20
"Peptostreptococcus_stomatis",23.0285216584855,1,15,7,20
"Porphyromonas_asaccharolytica",15.1083984824655,9,15,7,20
"Porphyromonas_somerae",4.64401042388508,14,15,7,20
"Prevotella_intermedia",1.60878638995565,19,15,7,20
"Solobacterium_moorei",18.6534262373591,4,15,7,20
"Porphyromonas_uenonis",5.66020307043199,13,15,7,20
"Anaerococcus_vaginalis",3.27295695131089,16,15,7,20
"Clostridium_hathewayi",17.9698689506852,5,15,7,20
"Eubacterium_rectale",14.1666809938286,10,15,7,20
"Bacteroides_fragilis",15.7480932287237,8,15,7,20
"Streptococcus_constellatus",4.22051705346238,15,15,7,20
"Anaerococcus_obesiensis",1.43938826830061,20,15,7,20
"Clostridium_sp_ATCC_BAA_442",2.50865577552803,18,15,7,20
"Granulicatella_adiacens",11.0164309073712,12,15,7,20
"Clostridium_symbiosum",19.0784949708246,4,15,6,20
"Fusobacterium_nucleatum",18.6552897987713,5,15,6,20
"Gemella_morbillorum",18.4652955351179,8,15,6,20
"Parvimonas_micra",11.8223402325659,11,15,6,20
"Parvimonas_unclassified",20.6970652878702,1,15,6,20
"Peptostreptococcus_anaerobius",3.62362190027395,16,15,6,20
"Peptostreptococcus_stomatis",20.6497873793143,2,15,6,20
"Porphyromonas_asaccharolytica",18.546789224292,6,15,6,20
"Porphyromonas_somerae",4.75877701644344,14,15,6,20
"Prevotella_intermedia",1.46196772801863,20,15,6,20
"Solobacterium_moorei",18.478881592916,7,15,6,20
"Porphyromonas_uenonis",6.27629851331699,13,15,6,20
"Anaerococcus_vaginalis",2.99168283060318,17,15,6,20
"Clostridium_hathewayi",19.2115713229769,3,15,6,20
"Eubacterium_rectale",17.1650418092168,9,15,6,20
"Bacteroides_fragilis",15.2390149543092,10,15,6,20
"Streptococcus_constellatus",4.61197712312079,15,15,6,20
"Anaerococcus_obesiensis",1.47594728809888,19,15,6,20
"Clostridium_sp_ATCC_BAA_442",2.53482017478772,18,15,6,20
"Granulicatella_adiacens",9.71460904005162,12,15,6,20
"Clostridium_symbiosum",19.041997302966,4,15,5,20
"Fusobacterium_nucleatum",18.9730382490794,5,15,5,20
"Gemella_morbillorum",16.4363756003843,8,15,5,20
"Parvimonas_micra",11.6998091318733,11,15,5,20
"Parvimonas_unclassified",23.9270008143283,1,15,5,20
"Peptostreptococcus_anaerobius",4.32903368186798,14,15,5,20
"Peptostreptococcus_stomatis",20.343480168822,2,15,5,20
"Porphyromonas_asaccharolytica",16.856509895397,7,15,5,20
"Porphyromonas_somerae",4.32157101663097,15,15,5,20
"Prevotella_intermedia",1.86627000347448,19,15,5,20
"Solobacterium_moorei",17.8935055868549,6,15,5,20
"Porphyromonas_uenonis",5.02371933231577,13,15,5,20
"Anaerococcus_vaginalis",2.98964041473218,17,15,5,20
"Clostridium_hathewayi",19.2242978890749,3,15,5,20
"Eubacterium_rectale",15.5394693106697,10,15,5,20
"Bacteroides_fragilis",15.89985817238,9,15,5,20
"Streptococcus_constellatus",4.07627666591991,16,15,5,20
"Anaerococcus_obesiensis",1.78442409173961,20,15,5,20
"Clostridium_sp_ATCC_BAA_442",2.80062290099666,18,15,5,20
"Granulicatella_adiacens",10.8444473681773,12,15,5,20
"Clostridium_symbiosum",20.3756736318621,2,15,4,20
"Fusobacterium_nucleatum",17.6309399560634,6,15,4,20
"Gemella_morbillorum",17.2734200519318,7,15,4,20
"Parvimonas_micra",11.1532732805966,11,15,4,20
"Parvimonas_unclassified",19.3072561245421,4,15,4,20
"Peptostreptococcus_anaerobius",3.36885179822367,16,15,4,20
"Peptostreptococcus_stomatis",21.2780272405449,1,15,4,20
"Porphyromonas_asaccharolytica",15.8965063316367,9,15,4,20
"Porphyromonas_somerae",4.71680055360367,13,15,4,20
"Prevotella_intermedia",1.87192795813729,19,15,4,20
"Solobacterium_moorei",18.6341665622997,5,15,4,20
"Porphyromonas_uenonis",4.1490566279791,14,15,4,20
"Anaerococcus_vaginalis",3.09215184418694,17,15,4,20
"Clostridium_hathewayi",20.0500415236819,3,15,4,20
"Eubacterium_rectale",17.0297126565597,8,15,4,20
"Bacteroides_fragilis",15.1241218165584,10,15,4,20
"Streptococcus_constellatus",3.97601638240537,15,15,4,20
"Anaerococcus_obesiensis",1.77841683298452,20,15,4,20
"Clostridium_sp_ATCC_BAA_442",2.91686046180657,18,15,4,20
"Granulicatella_adiacens",10.6926718194328,12,15,4,20
"Clostridium_symbiosum",18.3648540886557,5,15,3,20
"Fusobacterium_nucleatum",17.4291421024747,6,15,3,20
"Gemella_morbillorum",17.0953436117226,8,15,3,20
"Parvimonas_micra",12.7776419633178,11,15,3,20
"Parvimonas_unclassified",20.2213541139687,3,15,3,20
"Peptostreptococcus_anaerobius",3.57369570289821,15,15,3,20
"Peptostreptococcus_stomatis",22.9566167441159,1,15,3,20
"Porphyromonas_asaccharolytica",18.7974243719784,4,15,3,20
"Porphyromonas_somerae",3.15737585609481,16,15,3,20
"Prevotella_intermedia",2.33090787543227,19,15,3,20
"Solobacterium_moorei",17.14450429987,7,15,3,20
"Porphyromonas_uenonis",5.47262457352741,13,15,3,20
"Anaerococcus_vaginalis",2.94910656740508,17,15,3,20
"Clostridium_hathewayi",21.0577796769029,2,15,3,20
"Eubacterium_rectale",16.1584024227333,10,15,3,20
"Bacteroides_fragilis",16.3564061684004,9,15,3,20
"Streptococcus_constellatus",4.40625625282231,14,15,3,20
"Anaerococcus_obesiensis",1.55070267934116,20,15,3,20
"Clostridium_sp_ATCC_BAA_442",2.93721363427171,18,15,3,20
"Granulicatella_adiacens",10.2398044611059,12,15,3,20
"Clostridium_symbiosum",18.3933062088956,5,15,2,20
"Fusobacterium_nucleatum",19.3938662119157,3,15,2,20
"Gemella_morbillorum",15.6594570874334,9,15,2,20
"Parvimonas_micra",13.2705362005141,11,15,2,20
"Parvimonas_unclassified",21.2731274868209,1,15,2,20
"Peptostreptococcus_anaerobius",4.30921971949418,15,15,2,20
"Peptostreptococcus_stomatis",17.0839413963171,7,15,2,20
"Porphyromonas_asaccharolytica",18.242881191203,6,15,2,20
"Porphyromonas_somerae",5.34313022482396,14,15,2,20
"Prevotella_intermedia",2.05026414682669,19,15,2,20
"Solobacterium_moorei",18.9483014022587,4,15,2,20
"Porphyromonas_uenonis",5.3984891183816,13,15,2,20
"Anaerococcus_vaginalis",3.19587819984196,17,15,2,20
"Clostridium_hathewayi",19.9734265154439,2,15,2,20
"Eubacterium_rectale",14.4316808292032,10,15,2,20
"Bacteroides_fragilis",16.2209794704258,8,15,2,20
"Streptococcus_constellatus",4.08894707156354,16,15,2,20
"Anaerococcus_obesiensis",1.61551650282606,20,15,2,20
"Clostridium_sp_ATCC_BAA_442",2.71542391763311,18,15,2,20
"Granulicatella_adiacens",10.9379063090719,12,15,2,20
"Clostridium_symbiosum",19.9553901155411,3,15,1,20
"Fusobacterium_nucleatum",18.5409473719888,5,15,1,20
"Gemella_morbillorum",15.0545232171214,10,15,1,20
"Parvimonas_micra",12.0443706689479,11,15,1,20
"Parvimonas_unclassified",23.7999699629404,1,15,1,20
"Peptostreptococcus_anaerobius",3.73479940872473,16,15,1,20
"Peptostreptococcus_stomatis",19.651929609728,4,15,1,20
"Porphyromonas_asaccharolytica",17.1651984014109,7,15,1,20
"Porphyromonas_somerae",4.97244819730129,13,15,1,20
"Prevotella_intermedia",1.75868406629738,19,15,1,20
"Solobacterium_moorei",18.1167959638346,6,15,1,20
"Porphyromonas_uenonis",4.05529624320795,15,15,1,20
"Anaerococcus_vaginalis",3.58938680498154,17,15,1,20
"Clostridium_hathewayi",20.5519947388203,2,15,1,20
"Eubacterium_rectale",16.5359328137284,8,15,1,20
"Bacteroides_fragilis",16.1050203218938,9,15,1,20
"Streptococcus_constellatus",4.23892412159334,14,15,1,20
"Anaerococcus_obesiensis",1.47812593051401,20,15,1,20
"Clostridium_sp_ATCC_BAA_442",2.60111818837369,18,15,1,20
"Granulicatella_adiacens",10.9199098122118,12,15,1,20
"Clostridium_symbiosum",19.4893588631638,3,14,10,20
"Fusobacterium_nucleatum",16.07500804222,9,14,10,20
"Gemella_morbillorum",16.9321458034296,6,14,10,20
"Parvimonas_micra",11.8193331215165,11,14,10,20
"Parvimonas_unclassified",22.912470419122,1,14,10,20
"Peptostreptococcus_anaerobius",3.88601369875785,15,14,10,20
"Peptostreptococcus_stomatis",21.5846355208176,2,14,10,20
"Porphyromonas_asaccharolytica",15.8294504298635,10,14,10,20
"Porphyromonas_somerae",3.43862808207734,17,14,10,20
"Prevotella_intermedia",1.78921324071927,19,14,10,20
"Solobacterium_moorei",18.789488046919,4,14,10,20
"Porphyromonas_uenonis",6.14658681933188,13,14,10,20
"Anaerococcus_vaginalis",3.52197904669325,16,14,10,20
"Clostridium_hathewayi",18.719349310912,5,14,10,20
"Eubacterium_rectale",16.9277526081788,7,14,10,20
"Bacteroides_fragilis",16.3800151742479,8,14,10,20
"Streptococcus_constellatus",5.04756151881533,14,14,10,20
"Anaerococcus_obesiensis",1.2423359303064,20,14,10,20
"Clostridium_sp_ATCC_BAA_442",2.71119740870666,18,14,10,20
"Granulicatella_adiacens",11.0418270384619,12,14,10,20
"Clostridium_symbiosum",18.0681328480953,6,14,9,20
"Fusobacterium_nucleatum",18.2231555078996,5,14,9,20
"Gemella_morbillorum",17.4104630481794,8,14,9,20
"Parvimonas_micra",12.0845595179084,11,14,9,20
"Parvimonas_unclassified",23.9473306280575,1,14,9,20
"Peptostreptococcus_anaerobius",3.58559972078424,16,14,9,20
"Peptostreptococcus_stomatis",21.8133858903796,2,14,9,20
"Porphyromonas_asaccharolytica",19.3982712778812,4,14,9,20
"Porphyromonas_somerae",4.42448630378777,14,14,9,20
"Prevotella_intermedia",2.25503123446104,19,14,9,20
"Solobacterium_moorei",17.5075155389059,7,14,9,20
"Porphyromonas_uenonis",4.77314186876503,13,14,9,20
"Anaerococcus_vaginalis",3.13370031066308,17,14,9,20
"Clostridium_hathewayi",19.9151651032093,3,14,9,20
"Eubacterium_rectale",15.2580474194525,10,14,9,20
"Bacteroides_fragilis",16.0529533662145,9,14,9,20
"Streptococcus_constellatus",3.92580520857449,15,14,9,20
"Anaerococcus_obesiensis",1.38682285846526,20,14,9,20
"Clostridium_sp_ATCC_BAA_442",2.59824042480056,18,14,9,20
"Granulicatella_adiacens",9.81422612254757,12,14,9,20
"Clostridium_symbiosum",18.1669727210352,5,14,8,20
"Fusobacterium_nucleatum",20.1850893207285,3,14,8,20
"Gemella_morbillorum",16.6833672988263,9,14,8,20
"Parvimonas_micra",12.5172153133463,11,14,8,20
"Parvimonas_unclassified",21.1705608389154,2,14,8,20
"Peptostreptococcus_anaerobius",3.95186717877129,16,14,8,20
"Peptostreptococcus_stomatis",21.6407415499845,1,14,8,20
"Porphyromonas_asaccharolytica",17.8095992887427,6,14,8,20
"Porphyromonas_somerae",4.08221266005327,15,14,8,20
"Prevotella_intermedia",1.95177999960774,19,14,8,20
"Solobacterium_moorei",17.4910994780751,7,14,8,20
"Porphyromonas_uenonis",5.42857487201448,13,14,8,20
"Anaerococcus_vaginalis",3.57617069972276,17,14,8,20
"Clostridium_hathewayi",19.5631993857004,4,14,8,20
"Eubacterium_rectale",17.2877941226009,8,14,8,20
"Bacteroides_fragilis",15.4963969174673,10,14,8,20
"Streptococcus_constellatus",4.48121918365563,14,14,8,20
"Anaerococcus_obesiensis",1.49556039234696,20,14,8,20
"Clostridium_sp_ATCC_BAA_442",2.87982638331538,18,14,8,20
"Granulicatella_adiacens",11.2195640172662,12,14,8,20
"Clostridium_symbiosum",19.2952768245797,5,14,7,20
"Fusobacterium_nucleatum",17.9212892281956,7,14,7,20
"Gemella_morbillorum",18.1430695528286,6,14,7,20
"Parvimonas_micra",12.3657104052551,11,14,7,20
"Parvimonas_unclassified",23.853007151038,1,14,7,20
"Peptostreptococcus_anaerobius",4.0756247078661,16,14,7,20
"Peptostreptococcus_stomatis",21.3123504354409,2,14,7,20
"Porphyromonas_asaccharolytica",14.5788518831013,9,14,7,20
"Porphyromonas_somerae",4.62640960842663,15,14,7,20
"Prevotella_intermedia",2.1312234053084,19,14,7,20
"Solobacterium_moorei",19.739281878851,4,14,7,20
"Porphyromonas_uenonis",5.55283661232882,13,14,7,20
"Anaerococcus_vaginalis",2.77892012023639,18,14,7,20
"Clostridium_hathewayi",20.4867543312512,3,14,7,20
"Eubacterium_rectale",16.3310141233236,8,14,7,20
"Bacteroides_fragilis",14.4873622160759,10,14,7,20
"Streptococcus_constellatus",4.93108376903176,14,14,7,20
"Anaerococcus_obesiensis",0.995946468006443,20,14,7,20
"Clostridium_sp_ATCC_BAA_442",2.93014426695314,17,14,7,20
"Granulicatella_adiacens",10.4271781870742,12,14,7,20
"Clostridium_symbiosum",20.0575252226575,4,14,6,20
"Fusobacterium_nucleatum",17.4752713053051,7,14,6,20
"Gemella_morbillorum",20.8268835327139,2,14,6,20
"Parvimonas_micra",11.5763419988798,11,14,6,20
"Parvimonas_unclassified",20.0668690225416,3,14,6,20
"Peptostreptococcus_anaerobius",4.00816488964489,16,14,6,20
"Peptostreptococcus_stomatis",19.3270236610034,5,14,6,20
"Porphyromonas_asaccharolytica",15.1400660618834,9,14,6,20
"Porphyromonas_somerae",4.58694317602299,13,14,6,20
"Prevotella_intermedia",1.85737268269463,19,14,6,20
"Solobacterium_moorei",19.3024210984894,6,14,6,20
"Porphyromonas_uenonis",4.18698333263661,15,14,6,20
"Anaerococcus_vaginalis",3.2981697284357,17,14,6,20
"Clostridium_hathewayi",23.0311840304308,1,14,6,20
"Eubacterium_rectale",14.7505398463225,10,14,6,20
"Bacteroides_fragilis",15.2054140637732,8,14,6,20
"Streptococcus_constellatus",4.54955338549742,14,14,6,20
"Anaerococcus_obesiensis",1.65085857678059,20,14,6,20
"Clostridium_sp_ATCC_BAA_442",2.64147484526632,18,14,6,20
"Granulicatella_adiacens",10.9252496275513,12,14,6,20
"Clostridium_symbiosum",18.6852607463379,5,14,5,20
"Fusobacterium_nucleatum",17.0670611773432,6,14,5,20
"Gemella_morbillorum",14.749048207213,10,14,5,20
"Parvimonas_micra",13.096147717653,11,14,5,20
"Parvimonas_unclassified",22.950776018197,1,14,5,20
"Peptostreptococcus_anaerobius",3.95061116355154,16,14,5,20
"Peptostreptococcus_stomatis",20.8478350497271,2,14,5,20
"Porphyromonas_asaccharolytica",16.475505563178,7,14,5,20
"Porphyromonas_somerae",4.84276869675527,13,14,5,20
"Prevotella_intermedia",2.00631161076239,19,14,5,20
"Solobacterium_moorei",19.0885463054089,4,14,5,20
"Porphyromonas_uenonis",4.33359201776746,14,14,5,20
"Anaerococcus_vaginalis",3.41448743734991,17,14,5,20
"Clostridium_hathewayi",20.5991144428415,3,14,5,20
"Eubacterium_rectale",15.7231730799361,9,14,5,20
"Bacteroides_fragilis",16.3784008232058,8,14,5,20
"Streptococcus_constellatus",4.26345034449962,15,14,5,20
"Anaerococcus_obesiensis",1.60677660624131,20,14,5,20
"Clostridium_sp_ATCC_BAA_442",2.42500087845503,18,14,5,20
"Granulicatella_adiacens",10.9674501287387,12,14,5,20
"Clostridium_symbiosum",18.8243653676818,4,14,4,20
"Fusobacterium_nucleatum",15.6580973085645,8,14,4,20
"Gemella_morbillorum",15.1338430365596,10,14,4,20
"Parvimonas_micra",12.0847741504309,11,14,4,20
"Parvimonas_unclassified",22.1268672088055,1,14,4,20
"Peptostreptococcus_anaerobius",3.77987306654049,16,14,4,20
"Peptostreptococcus_stomatis",20.5354532263456,2,14,4,20
"Porphyromonas_asaccharolytica",16.2622159676787,6,14,4,20
"Porphyromonas_somerae",4.52238063179824,14,14,4,20
"Prevotella_intermedia",2.4235132920862,19,14,4,20
"Solobacterium_moorei",19.0631124353391,3,14,4,20
"Porphyromonas_uenonis",6.51892326173883,13,14,4,20
"Anaerococcus_vaginalis",3.23205515006362,18,14,4,20
"Clostridium_hathewayi",18.377988827307,5,14,4,20
"Eubacterium_rectale",16.1138387856434,7,14,4,20
"Bacteroides_fragilis",15.4350955873833,9,14,4,20
"Streptococcus_constellatus",4.05488080346257,15,14,4,20
"Anaerococcus_obesiensis",1.3554133534751,20,14,4,20
"Clostridium_sp_ATCC_BAA_442",3.34945598001096,17,14,4,20
"Granulicatella_adiacens",9.81692520413569,12,14,4,20
"Clostridium_symbiosum",18.0832853087619,5,14,3,20
"Fusobacterium_nucleatum",14.2695715472911,10,14,3,20
"Gemella_morbillorum",16.545661835101,7,14,3,20
"Parvimonas_micra",12.2903369201003,11,14,3,20
"Parvimonas_unclassified",22.5703818629641,1,14,3,20
"Peptostreptococcus_anaerobius",4.36868363529615,15,14,3,20
"Peptostreptococcus_stomatis",19.7972775675371,3,14,3,20
"Porphyromonas_asaccharolytica",18.7224674806693,4,14,3,20
"Porphyromonas_somerae",5.31354120579483,13,14,3,20
"Prevotella_intermedia",2.33203225013906,19,14,3,20
"Solobacterium_moorei",17.1258964392794,6,14,3,20
"Porphyromonas_uenonis",4.9658012099617,14,14,3,20
"Anaerococcus_vaginalis",2.7427306931222,18,14,3,20
"Clostridium_hathewayi",20.7218733278007,2,14,3,20
"Eubacterium_rectale",15.3623720510151,9,14,3,20
"Bacteroides_fragilis",15.6383331513621,8,14,3,20
"Streptococcus_constellatus",4.14835728529982,16,14,3,20
"Anaerococcus_obesiensis",1.06846467457941,20,14,3,20
"Clostridium_sp_ATCC_BAA_442",3.08129761625609,17,14,3,20
"Granulicatella_adiacens",10.8681914553447,12,14,3,20
"Clostridium_symbiosum",19.4351924117478,3,14,2,20
"Fusobacterium_nucleatum",18.2707347157484,6,14,2,20
"Gemella_morbillorum",18.1586416455416,7,14,2,20
"Parvimonas_micra",12.5395905343377,11,14,2,20
"Parvimonas_unclassified",20.5949298173207,1,14,2,20
"Peptostreptococcus_anaerobius",3.9000678590474,16,14,2,20
"Peptostreptococcus_stomatis",18.6058006288516,5,14,2,20
"Porphyromonas_asaccharolytica",16.0587824483598,10,14,2,20
"Porphyromonas_somerae",4.69955009891938,14,14,2,20
"Prevotella_intermedia",1.97938098227712,19,14,2,20
"Solobacterium_moorei",20.0432411506604,2,14,2,20
"Porphyromonas_uenonis",5.0968221252938,13,14,2,20
"Anaerococcus_vaginalis",3.23524588493437,17,14,2,20
"Clostridium_hathewayi",19.1425556558929,4,14,2,20
"Eubacterium_rectale",16.677266332338,8,14,2,20
"Bacteroides_fragilis",16.4990994763881,9,14,2,20
"Streptococcus_constellatus",3.97441467903494,15,14,2,20
"Anaerococcus_obesiensis",1.58011639997674,20,14,2,20
"Clostridium_sp_ATCC_BAA_442",2.33229753994307,18,14,2,20
"Granulicatella_adiacens",11.5159140086067,12,14,2,20
"Clostridium_symbiosum",18.248140653677,4,14,1,20
"Fusobacterium_nucleatum",17.2626738161657,5,14,1,20
"Gemella_morbillorum",17.2479425865885,6,14,1,20
"Parvimonas_micra",14.0566729983101,11,14,1,20
"Parvimonas_unclassified",21.7778868448851,2,14,1,20
