"rowname","MeanDecreaseGini","Rank","StudyModel","BaseModel"
"Bacteroides_vulgatus",1.33298354524108,3,"ThomasAM_2018b","ThomasAM_2018b"
"Lachnospiraceae_bacterium_1_1_57FAA",0.329127885875666,16,"ThomasAM_2018b","ThomasAM_2018b"
"Bacteroides_dorei",1.18713523610615,6,"ThomasAM_2018b","ThomasAM_2018b"
"Actinomyces_graevenitzii",0.746266396511268,11,"ThomasAM_2018b","ThomasAM_2018b"
"Odoribacter_splanchnicus",1.3113678214375,4,"ThomasAM_2018b","ThomasAM_2018b"
"Escherichia_coli",0.991338275670277,9,"ThomasAM_2018b","ThomasAM_2018b"
"Solobacterium_moorei",1.49821599270304,2,"ThomasAM_2018b","ThomasAM_2018b"
"Fusobacterium_nucleatum",0.239470123617655,18,"ThomasAM_2018b","ThomasAM_2018b"
"Mitsuokella_multacida",0.532428891711886,14,"ThomasAM_2018b","ThomasAM_2018b"
"Acidaminococcus_unclassified",0.332849351465126,15,"ThomasAM_2018b","ThomasAM_2018b"
"Atopobium_rimae",0.20498291306294,19,"ThomasAM_2018b","ThomasAM_2018b"
"Streptococcus_anginosus",0.702014590239515,12,"ThomasAM_2018b","ThomasAM_2018b"
"Olsenella_uli",0.258028437945266,17,"ThomasAM_2018b","ThomasAM_2018b"
"Streptococcus_constellatus",0.178895035766186,20,"ThomasAM_2018b","ThomasAM_2018b"
"Alistipes_senegalensis",0.823289553313467,10,"ThomasAM_2018b","ThomasAM_2018b"
"Holdemania_filiformis",1.55946479851145,5,"PRJEB27928","ThomasAM_2018a"
"Porphyromonas_asaccharolytica",1.02384064280685,14,"PRJEB27928","ThomasAM_2018a"
"Roseburia_inulinivorans",1.3845280605414,7,"PRJEB27928","ThomasAM_2018a"
"Gordonibacter_pamelaeae",1.17625418205348,10,"PRJEB27928","ThomasAM_2018a"
"Clostridium_leptum",1.0289814407754,13,"PRJEB27928","ThomasAM_2018a"
"Bacteroides_stercoris",1.4744276128253,6,"PRJEB27928","ThomasAM_2018a"
"Mitsuokella_unclassified",0.44956763909554,20,"PRJEB27928","ThomasAM_2018a"
"Pseudomonas_aeruginosa",0.853669659015979,15,"PRJEB27928","ThomasAM_2018a"
"Bifidobacterium_catenulatum",1.13802554008601,12,"PRJEB27928","ThomasAM_2018a"
"Odoribacter_splanchnicus",1.33870181750743,8,"PRJEB27928","ThomasAM_2018a"
"Bifidobacterium_pseudocatenulatum",0.664512787212454,18,"PRJEB27928","ThomasAM_2018a"
"Erysipelotrichaceae_bacterium_21_3",0.850178665853697,16,"PRJEB27928","ThomasAM_2018a"
"Dorea_formicigenerans",1.16825183690287,11,"PRJEB27928","ThomasAM_2018a"
"Bacteroides_massiliensis",1.22963297299497,9,"PRJEB27928","ThomasAM_2018a"
"Ruminococcus_torques",1.72052816470374,4,"PRJEB27928","ThomasAM_2018a"
"Subdoligranulum_unclassified",2.54549355750687,1,"PRJEB27928","ThomasAM_2018a"
"Streptococcus_parasanguinis",0.783265982842674,17,"PRJEB27928","ThomasAM_2018a"
"Bacteroides_caccae",1.81511778081168,3,"PRJEB27928","ThomasAM_2018a"
"Collinsella_aerofaciens",1.91798700273285,2,"PRJEB27928","ThomasAM_2018a"
"Alistipes_unclassified",0.588778396543562,19,"PRJEB27928","ThomasAM_2018a"
"Holdemania_filiformis",1.55946479851145,5,"PRJDB4176","ThomasAM_2018a"
"Porphyromonas_asaccharolytica",1.02384064280685,14,"PRJDB4176","ThomasAM_2018a"
"Roseburia_inulinivorans",1.3845280605414,7,"PRJDB4176","ThomasAM_2018a"
"Gordonibacter_pamelaeae",1.17625418205348,10,"PRJDB4176","ThomasAM_2018a"
"Clostridium_leptum",1.0289814407754,13,"PRJDB4176","ThomasAM_2018a"
"Bacteroides_stercoris",1.4744276128253,6,"PRJDB4176","ThomasAM_2018a"
"Mitsuokella_unclassified",0.44956763909554,20,"PRJDB4176","ThomasAM_2018a"
"Pseudomonas_aeruginosa",0.853669659015979,15,"PRJDB4176","ThomasAM_2018a"
"Bifidobacterium_catenulatum",1.13802554008601,12,"PRJDB4176","ThomasAM_2018a"
"Odoribacter_splanchnicus",1.33870181750743,8,"PRJDB4176","ThomasAM_2018a"
"Bifidobacterium_pseudocatenulatum",0.664512787212454,18,"PRJDB4176","ThomasAM_2018a"
"Erysipelotrichaceae_bacterium_21_3",0.850178665853697,16,"PRJDB4176","ThomasAM_2018a"
"Dorea_formicigenerans",1.16825183690287,11,"PRJDB4176","ThomasAM_2018a"
"Bacteroides_massiliensis",1.22963297299497,9,"PRJDB4176","ThomasAM_2018a"
"Ruminococcus_torques",1.72052816470374,4,"PRJDB4176","ThomasAM_2018a"
"Subdoligranulum_unclassified",2.54549355750687,1,"PRJDB4176","ThomasAM_2018a"
"Streptococcus_parasanguinis",0.783265982842674,17,"PRJDB4176","ThomasAM_2018a"
"Bacteroides_caccae",1.81511778081168,3,"PRJDB4176","ThomasAM_2018a"
"Collinsella_aerofaciens",1.91798700273285,2,"PRJDB4176","ThomasAM_2018a"
"Alistipes_unclassified",0.588778396543562,19,"PRJDB4176","ThomasAM_2018a"
"Holdemania_filiformis",1.55946479851145,5,"ZellerG_2014","ThomasAM_2018a"
"Porphyromonas_asaccharolytica",1.02384064280685,14,"ZellerG_2014","ThomasAM_2018a"
"Roseburia_inulinivorans",1.3845280605414,7,"ZellerG_2014","ThomasAM_2018a"
"Gordonibacter_pamelaeae",1.17625418205348,10,"ZellerG_2014","ThomasAM_2018a"
"Clostridium_leptum",1.0289814407754,13,"ZellerG_2014","ThomasAM_2018a"
"Bacteroides_stercoris",1.4744276128253,6,"ZellerG_2014","ThomasAM_2018a"
"Mitsuokella_unclassified",0.44956763909554,20,"ZellerG_2014","ThomasAM_2018a"
"Pseudomonas_aeruginosa",0.853669659015979,15,"ZellerG_2014","ThomasAM_2018a"
"Bifidobacterium_catenulatum",1.13802554008601,12,"ZellerG_2014","ThomasAM_2018a"
"Odoribacter_splanchnicus",1.33870181750743,8,"ZellerG_2014","ThomasAM_2018a"
"Bifidobacterium_pseudocatenulatum",0.664512787212454,18,"ZellerG_2014","ThomasAM_2018a"
"Erysipelotrichaceae_bacterium_21_3",0.850178665853697,16,"ZellerG_2014","ThomasAM_2018a"
"Dorea_formicigenerans",1.16825183690287,11,"ZellerG_2014","ThomasAM_2018a"
"Bacteroides_massiliensis",1.22963297299497,9,"ZellerG_2014","ThomasAM_2018a"
"Ruminococcus_torques",1.72052816470374,4,"ZellerG_2014","ThomasAM_2018a"
"Subdoligranulum_unclassified",2.54549355750687,1,"ZellerG_2014","ThomasAM_2018a"
"Streptococcus_parasanguinis",0.783265982842674,17,"ZellerG_2014","ThomasAM_2018a"
"Bacteroides_caccae",1.81511778081168,3,"ZellerG_2014","ThomasAM_2018a"
"Collinsella_aerofaciens",1.91798700273285,2,"ZellerG_2014","ThomasAM_2018a"
"Alistipes_unclassified",0.588778396543562,19,"ZellerG_2014","ThomasAM_2018a"
"Holdemania_filiformis",1.55946479851145,5,"YuJ_2015","ThomasAM_2018a"
"Porphyromonas_asaccharolytica",1.02384064280685,14,"YuJ_2015","ThomasAM_2018a"
"Roseburia_inulinivorans",1.3845280605414,7,"YuJ_2015","ThomasAM_2018a"
"Gordonibacter_pamelaeae",1.17625418205348,10,"YuJ_2015","ThomasAM_2018a"
"Clostridium_leptum",1.0289814407754,13,"YuJ_2015","ThomasAM_2018a"
"Bacteroides_stercoris",1.4744276128253,6,"YuJ_2015","ThomasAM_2018a"
"Mitsuokella_unclassified",0.44956763909554,20,"YuJ_2015","ThomasAM_2018a"
"Pseudomonas_aeruginosa",0.853669659015979,15,"YuJ_2015","ThomasAM_2018a"
"Bifidobacterium_catenulatum",1.13802554008601,12,"YuJ_2015","ThomasAM_2018a"
"Odoribacter_splanchnicus",1.33870181750743,8,"YuJ_2015","ThomasAM_2018a"
"Bifidobacterium_pseudocatenulatum",0.664512787212454,18,"YuJ_2015","ThomasAM_2018a"
"Erysipelotrichaceae_bacterium_21_3",0.850178665853697,16,"YuJ_2015","ThomasAM_2018a"
"Dorea_formicigenerans",1.16825183690287,11,"YuJ_2015","ThomasAM_2018a"
"Bacteroides_massiliensis",1.22963297299497,9,"YuJ_2015","ThomasAM_2018a"
"Ruminococcus_torques",1.72052816470374,4,"YuJ_2015","ThomasAM_2018a"
"Subdoligranulum_unclassified",2.54549355750687,1,"YuJ_2015","ThomasAM_2018a"
"Streptococcus_parasanguinis",0.783265982842674,17,"YuJ_2015","ThomasAM_2018a"
"Bacteroides_caccae",1.81511778081168,3,"YuJ_2015","ThomasAM_2018a"
"Collinsella_aerofaciens",1.91798700273285,2,"YuJ_2015","ThomasAM_2018a"
"Alistipes_unclassified",0.588778396543562,19,"YuJ_2015","ThomasAM_2018a"
"Holdemania_filiformis",1.55946479851145,5,"VogtmannE_2016","ThomasAM_2018a"
"Porphyromonas_asaccharolytica",1.02384064280685,14,"VogtmannE_2016","ThomasAM_2018a"
"Roseburia_inulinivorans",1.3845280605414,7,"VogtmannE_2016","ThomasAM_2018a"
"Gordonibacter_pamelaeae",1.17625418205348,10,"VogtmannE_2016","ThomasAM_2018a"
"Clostridium_leptum",1.0289814407754,13,"VogtmannE_2016","ThomasAM_2018a"
"Bacteroides_stercoris",1.4744276128253,6,"VogtmannE_2016","ThomasAM_2018a"
"Mitsuokella_unclassified",0.44956763909554,20,"VogtmannE_2016","ThomasAM_2018a"
"Pseudomonas_aeruginosa",0.853669659015979,15,"VogtmannE_2016","ThomasAM_2018a"
"Bifidobacterium_catenulatum",1.13802554008601,12,"VogtmannE_2016","ThomasAM_2018a"
"Odoribacter_splanchnicus",1.33870181750743,8,"VogtmannE_2016","ThomasAM_2018a"
"Bifidobacterium_pseudocatenulatum",0.664512787212454,18,"VogtmannE_2016","ThomasAM_2018a"
"Erysipelotrichaceae_bacterium_21_3",0.850178665853697,16,"VogtmannE_2016","ThomasAM_2018a"
"Dorea_formicigenerans",1.16825183690287,11,"VogtmannE_2016","ThomasAM_2018a"
"Bacteroides_massiliensis",1.22963297299497,9,"VogtmannE_2016","ThomasAM_2018a"
"Ruminococcus_torques",1.72052816470374,4,"VogtmannE_2016","ThomasAM_2018a"
"Subdoligranulum_unclassified",2.54549355750687,1,"VogtmannE_2016","ThomasAM_2018a"
"Streptococcus_parasanguinis",0.783265982842674,17,"VogtmannE_2016","ThomasAM_2018a"
"Bacteroides_caccae",1.81511778081168,3,"VogtmannE_2016","ThomasAM_2018a"
"Collinsella_aerofaciens",1.91798700273285,2,"VogtmannE_2016","ThomasAM_2018a"
"Alistipes_unclassified",0.588778396543562,19,"VogtmannE_2016","ThomasAM_2018a"
"Holdemania_filiformis",1.55946479851145,5,"ThomasAM_2018b","ThomasAM_2018a"
"Porphyromonas_asaccharolytica",1.02384064280685,14,"ThomasAM_2018b","ThomasAM_2018a"
"Roseburia_inulinivorans",1.3845280605414,7,"ThomasAM_2018b","ThomasAM_2018a"
"Gordonibacter_pamelaeae",1.17625418205348,10,"ThomasAM_2018b","ThomasAM_2018a"
"Clostridium_leptum",1.0289814407754,13,"ThomasAM_2018b","ThomasAM_2018a"
"Bacteroides_stercoris",1.4744276128253,6,"ThomasAM_2018b","ThomasAM_2018a"
"Mitsuokella_unclassified",0.44956763909554,20,"ThomasAM_2018b","ThomasAM_2018a"
"Pseudomonas_aeruginosa",0.853669659015979,15,"ThomasAM_2018b","ThomasAM_2018a"
"Bifidobacterium_catenulatum",1.13802554008601,12,"ThomasAM_2018b","ThomasAM_2018a"
"Odoribacter_splanchnicus",1.33870181750743,8,"ThomasAM_2018b","ThomasAM_2018a"
"Bifidobacterium_pseudocatenulatum",0.664512787212454,18,"ThomasAM_2018b","ThomasAM_2018a"
"Erysipelotrichaceae_bacterium_21_3",0.850178665853697,16,"ThomasAM_2018b","ThomasAM_2018a"
"Dorea_formicigenerans",1.16825183690287,11,"ThomasAM_2018b","ThomasAM_2018a"
"Bacteroides_massiliensis",1.22963297299497,9,"ThomasAM_2018b","ThomasAM_2018a"
"Ruminococcus_torques",1.72052816470374,4,"ThomasAM_2018b","ThomasAM_2018a"
"Subdoligranulum_unclassified",2.54549355750687,1,"ThomasAM_2018b","ThomasAM_2018a"
"Streptococcus_parasanguinis",0.783265982842674,17,"ThomasAM_2018b","ThomasAM_2018a"
"Bacteroides_caccae",1.81511778081168,3,"ThomasAM_2018b","ThomasAM_2018a"
"Collinsella_aerofaciens",1.91798700273285,2,"ThomasAM_2018b","ThomasAM_2018a"
"Alistipes_unclassified",0.588778396543562,19,"ThomasAM_2018b","ThomasAM_2018a"
"Holdemania_filiformis",1.55946479851145,5,"FengQ_2015","ThomasAM_2018a"
"Porphyromonas_asaccharolytica",1.02384064280685,14,"FengQ_2015","ThomasAM_2018a"
"Roseburia_inulinivorans",1.3845280605414,7,"FengQ_2015","ThomasAM_2018a"
"Gordonibacter_pamelaeae",1.17625418205348,10,"FengQ_2015","ThomasAM_2018a"
"Clostridium_leptum",1.0289814407754,13,"FengQ_2015","ThomasAM_2018a"
"Bacteroides_stercoris",1.4744276128253,6,"FengQ_2015","ThomasAM_2018a"
"Mitsuokella_unclassified",0.44956763909554,20,"FengQ_2015","ThomasAM_2018a"
"Pseudomonas_aeruginosa",0.853669659015979,15,"FengQ_2015","ThomasAM_2018a"
"Bifidobacterium_catenulatum",1.13802554008601,12,"FengQ_2015","ThomasAM_2018a"
"Odoribacter_splanchnicus",1.33870181750743,8,"FengQ_2015","ThomasAM_2018a"
"Bifidobacterium_pseudocatenulatum",0.664512787212454,18,"FengQ_2015","ThomasAM_2018a"
"Erysipelotrichaceae_bacterium_21_3",0.850178665853697,16,"FengQ_2015","ThomasAM_2018a"
"Dorea_formicigenerans",1.16825183690287,11,"FengQ_2015","ThomasAM_2018a"
"Bacteroides_massiliensis",1.22963297299497,9,"FengQ_2015","ThomasAM_2018a"
"Ruminococcus_torques",1.72052816470374,4,"FengQ_2015","ThomasAM_2018a"
"Subdoligranulum_unclassified",2.54549355750687,1,"FengQ_2015","ThomasAM_2018a"
"Streptococcus_parasanguinis",0.783265982842674,17,"FengQ_2015","ThomasAM_2018a"
"Bacteroides_caccae",1.81511778081168,3,"FengQ_2015","ThomasAM_2018a"
"Collinsella_aerofaciens",1.91798700273285,2,"FengQ_2015","ThomasAM_2018a"
"Alistipes_unclassified",0.588778396543562,19,"FengQ_2015","ThomasAM_2018a"
"Holdemania_filiformis",0.924196293881247,7,"ThomasAM_2018a","ThomasAM_2018a"
"Porphyromonas_asaccharolytica",0.914661335144731,8,"ThomasAM_2018a","ThomasAM_2018a"
"Roseburia_inulinivorans",0.715096999884408,11,"ThomasAM_2018a","ThomasAM_2018a"
"Gordonibacter_pamelaeae",0.449810795952189,16,"ThomasAM_2018a","ThomasAM_2018a"
"Clostridium_leptum",0.726130965171283,10,"ThomasAM_2018a","ThomasAM_2018a"
"Bacteroides_stercoris",0.974491851636907,6,"ThomasAM_2018a","ThomasAM_2018a"
"Mitsuokella_unclassified",0.126445474096793,20,"ThomasAM_2018a","ThomasAM_2018a"
"Pseudomonas_aeruginosa",0.515672607510789,15,"ThomasAM_2018a","ThomasAM_2018a"
"Bifidobacterium_catenulatum",0.425935353454443,17,"ThomasAM_2018a","ThomasAM_2018a"
"Odoribacter_splanchnicus",1.06177186154355,4,"ThomasAM_2018a","ThomasAM_2018a"
"Bifidobacterium_pseudocatenulatum",0.215022528310131,18,"ThomasAM_2018a","ThomasAM_2018a"
"Erysipelotrichaceae_bacterium_21_3",0.542253999846757,12,"ThomasAM_2018a","ThomasAM_2018a"
"Dorea_formicigenerans",0.542053917262306,13,"ThomasAM_2018a","ThomasAM_2018a"
"Bacteroides_massiliensis",0.792745128753339,9,"ThomasAM_2018a","ThomasAM_2018a"
"Ruminococcus_torques",1.0753386860096,3,"ThomasAM_2018a","ThomasAM_2018a"
"Subdoligranulum_unclassified",1.1849257538433,2,"ThomasAM_2018a","ThomasAM_2018a"
"Streptococcus_parasanguinis",0.532226357051062,14,"ThomasAM_2018a","ThomasAM_2018a"
"Bacteroides_caccae",1.01051325629216,5,"ThomasAM_2018a","ThomasAM_2018a"
"Collinsella_aerofaciens",1.24492176685339,1,"ThomasAM_2018a","ThomasAM_2018a"
"Alistipes_unclassified",0.201012528929066,19,"ThomasAM_2018a","ThomasAM_2018a"
"Gemella_morbillorum",2.61130496935127,8,"PRJEB27928","FengQ_2015"
"Parvimonas_unclassified",3.69658741884345,5,"PRJEB27928","FengQ_2015"
"Fusobacterium_nucleatum",3.98640224825624,4,"PRJEB27928","FengQ_2015"
"Peptostreptococcus_stomatis",0.893762737152316,13,"PRJEB27928","FengQ_2015"
"Parvimonas_micra",0.620482580316744,18,"PRJEB27928","FengQ_2015"
"Ruminococcaceae_bacterium_D16",5.44855241287904,2,"PRJEB27928","FengQ_2015"
"Porphyromonas_asaccharolytica",4.66094427493843,3,"PRJEB27928","FengQ_2015"
"Porphyromonas_uenonis",0.533418581634046,19,"PRJEB27928","FengQ_2015"
"Prevotella_copri",13.6083564417182,1,"PRJEB27928","FengQ_2015"
"Bacteroides_coprophilus",0.689283512635175,16,"PRJEB27928","FengQ_2015"
"Porphyromonas_somerae",0.0797756033843343,20,"PRJEB27928","FengQ_2015"
"Eubacterium_rectale",2.68770942033198,7,"PRJEB27928","FengQ_2015"
"Bacteroides_nordii",0.68036036978841,17,"PRJEB27928","FengQ_2015"
"Clostridium_nexile",1.81099814688015,11,"PRJEB27928","FengQ_2015"
"Solobacterium_moorei",1.8063519406138,12,"PRJEB27928","FengQ_2015"
"Veillonella_dispar",1.8178252317958,10,"PRJEB27928","FengQ_2015"
"Veillonella_atypica",2.12048553450829,9,"PRJEB27928","FengQ_2015"
"Desulfovibrio_desulfuricans",0.77201706250287,15,"PRJEB27928","FengQ_2015"
"Alistipes_unclassified",0.808712100921515,14,"PRJEB27928","FengQ_2015"
"Candidatus_Zinderia_insecticola",2.71485632743531,6,"PRJEB27928","FengQ_2015"
"Gemella_morbillorum",2.61130496935127,8,"PRJDB4176","FengQ_2015"
"Parvimonas_unclassified",3.69658741884345,5,"PRJDB4176","FengQ_2015"
"Fusobacterium_nucleatum",3.98640224825624,4,"PRJDB4176","FengQ_2015"
"Peptostreptococcus_stomatis",0.893762737152316,13,"PRJDB4176","FengQ_2015"
"Parvimonas_micra",0.620482580316744,18,"PRJDB4176","FengQ_2015"
"Ruminococcaceae_bacterium_D16",5.44855241287904,2,"PRJDB4176","FengQ_2015"
"Porphyromonas_asaccharolytica",4.66094427493843,3,"PRJDB4176","FengQ_2015"
"Porphyromonas_uenonis",0.533418581634046,19,"PRJDB4176","FengQ_2015"
"Prevotella_copri",13.6083564417182,1,"PRJDB4176","FengQ_2015"
"Bacteroides_coprophilus",0.689283512635175,16,"PRJDB4176","FengQ_2015"
"Porphyromonas_somerae",0.0797756033843343,20,"PRJDB4176","FengQ_2015"
"Eubacterium_rectale",2.68770942033198,7,"PRJDB4176","FengQ_2015"
"Bacteroides_nordii",0.68036036978841,17,"PRJDB4176","FengQ_2015"
"Clostridium_nexile",1.81099814688015,11,"PRJDB4176","FengQ_2015"
"Solobacterium_moorei",1.8063519406138,12,"PRJDB4176","FengQ_2015"
"Veillonella_dispar",1.8178252317958,10,"PRJDB4176","FengQ_2015"
"Veillonella_atypica",2.12048553450829,9,"PRJDB4176","FengQ_2015"
"Desulfovibrio_desulfuricans",0.77201706250287,15,"PRJDB4176","FengQ_2015"
"Alistipes_unclassified",0.808712100921515,14,"PRJDB4176","FengQ_2015"
"Candidatus_Zinderia_insecticola",2.71485632743531,6,"PRJDB4176","FengQ_2015"
"Gemella_morbillorum",2.61130496935127,8,"ZellerG_2014","FengQ_2015"
"Parvimonas_unclassified",3.69658741884345,5,"ZellerG_2014","FengQ_2015"
"Fusobacterium_nucleatum",3.98640224825624,4,"ZellerG_2014","FengQ_2015"
"Peptostreptococcus_stomatis",0.893762737152316,13,"ZellerG_2014","FengQ_2015"
"Parvimonas_micra",0.620482580316744,18,"ZellerG_2014","FengQ_2015"
"Ruminococcaceae_bacterium_D16",5.44855241287904,2,"ZellerG_2014","FengQ_2015"
"Porphyromonas_asaccharolytica",4.66094427493843,3,"ZellerG_2014","FengQ_2015"
"Porphyromonas_uenonis",0.533418581634046,19,"ZellerG_2014","FengQ_2015"
"Prevotella_copri",13.6083564417182,1,"ZellerG_2014","FengQ_2015"
"Bacteroides_coprophilus",0.689283512635175,16,"ZellerG_2014","FengQ_2015"
"Porphyromonas_somerae",0.0797756033843343,20,"ZellerG_2014","FengQ_2015"
"Eubacterium_rectale",2.68770942033198,7,"ZellerG_2014","FengQ_2015"
"Bacteroides_nordii",0.68036036978841,17,"ZellerG_2014","FengQ_2015"
"Clostridium_nexile",1.81099814688015,11,"ZellerG_2014","FengQ_2015"
"Solobacterium_moorei",1.8063519406138,12,"ZellerG_2014","FengQ_2015"
"Veillonella_dispar",1.8178252317958,10,"ZellerG_2014","FengQ_2015"
"Veillonella_atypica",2.12048553450829,9,"ZellerG_2014","FengQ_2015"
"Desulfovibrio_desulfuricans",0.77201706250287,15,"ZellerG_2014","FengQ_2015"
"Alistipes_unclassified",0.808712100921515,14,"ZellerG_2014","FengQ_2015"
"Candidatus_Zinderia_insecticola",2.71485632743531,6,"ZellerG_2014","FengQ_2015"
"Gemella_morbillorum",2.61130496935127,8,"YuJ_2015","FengQ_2015"
"Parvimonas_unclassified",3.69658741884345,5,"YuJ_2015","FengQ_2015"
"Fusobacterium_nucleatum",3.98640224825624,4,"YuJ_2015","FengQ_2015"
"Peptostreptococcus_stomatis",0.893762737152316,13,"YuJ_2015","FengQ_2015"
"Parvimonas_micra",0.620482580316744,18,"YuJ_2015","FengQ_2015"
"Ruminococcaceae_bacterium_D16",5.44855241287904,2,"YuJ_2015","FengQ_2015"
"Porphyromonas_asaccharolytica",4.66094427493843,3,"YuJ_2015","FengQ_2015"
"Porphyromonas_uenonis",0.533418581634046,19,"YuJ_2015","FengQ_2015"
"Prevotella_copri",13.6083564417182,1,"YuJ_2015","FengQ_2015"
"Bacteroides_coprophilus",0.689283512635175,16,"YuJ_2015","FengQ_2015"
"Porphyromonas_somerae",0.0797756033843343,20,"YuJ_2015","FengQ_2015"
"Eubacterium_rectale",2.68770942033198,7,"YuJ_2015","FengQ_2015"
"Bacteroides_nordii",0.68036036978841,17,"YuJ_2015","FengQ_2015"
"Clostridium_nexile",1.81099814688015,11,"YuJ_2015","FengQ_2015"
"Solobacterium_moorei",1.8063519406138,12,"YuJ_2015","FengQ_2015"
"Veillonella_dispar",1.8178252317958,10,"YuJ_2015","FengQ_2015"
"Veillonella_atypica",2.12048553450829,9,"YuJ_2015","FengQ_2015"
"Desulfovibrio_desulfuricans",0.77201706250287,15,"YuJ_2015","FengQ_2015"
"Alistipes_unclassified",0.808712100921515,14,"YuJ_2015","FengQ_2015"
"Candidatus_Zinderia_insecticola",2.71485632743531,6,"YuJ_2015","FengQ_2015"
"Gemella_morbillorum",2.61130496935127,8,"VogtmannE_2016","FengQ_2015"
"Parvimonas_unclassified",3.69658741884345,5,"VogtmannE_2016","FengQ_2015"
"Fusobacterium_nucleatum",3.98640224825624,4,"VogtmannE_2016","FengQ_2015"
"Peptostreptococcus_stomatis",0.893762737152316,13,"VogtmannE_2016","FengQ_2015"
"Parvimonas_micra",0.620482580316744,18,"VogtmannE_2016","FengQ_2015"
"Ruminococcaceae_bacterium_D16",5.44855241287904,2,"VogtmannE_2016","FengQ_2015"
"Porphyromonas_asaccharolytica",4.66094427493843,3,"VogtmannE_2016","FengQ_2015"
"Porphyromonas_uenonis",0.533418581634046,19,"VogtmannE_2016","FengQ_2015"
"Prevotella_copri",13.6083564417182,1,"VogtmannE_2016","FengQ_2015"
"Bacteroides_coprophilus",0.689283512635175,16,"VogtmannE_2016","FengQ_2015"
"Porphyromonas_somerae",0.0797756033843343,20,"VogtmannE_2016","FengQ_2015"
"Eubacterium_rectale",2.68770942033198,7,"VogtmannE_2016","FengQ_2015"
"Bacteroides_nordii",0.68036036978841,17,"VogtmannE_2016","FengQ_2015"
"Clostridium_nexile",1.81099814688015,11,"VogtmannE_2016","FengQ_2015"
"Solobacterium_moorei",1.8063519406138,12,"VogtmannE_2016","FengQ_2015"
"Veillonella_dispar",1.8178252317958,10,"VogtmannE_2016","FengQ_2015"
"Veillonella_atypica",2.12048553450829,9,"VogtmannE_2016","FengQ_2015"
"Desulfovibrio_desulfuricans",0.77201706250287,15,"VogtmannE_2016","FengQ_2015"
"Alistipes_unclassified",0.808712100921515,14,"VogtmannE_2016","FengQ_2015"
"Candidatus_Zinderia_insecticola",2.71485632743531,6,"VogtmannE_2016","FengQ_2015"
"Gemella_morbillorum",2.61130496935127,8,"ThomasAM_2018b","FengQ_2015"
"Parvimonas_unclassified",3.69658741884345,5,"ThomasAM_2018b","FengQ_2015"
"Fusobacterium_nucleatum",3.98640224825624,4,"ThomasAM_2018b","FengQ_2015"
"Peptostreptococcus_stomatis",0.893762737152316,13,"ThomasAM_2018b","FengQ_2015"
"Parvimonas_micra",0.620482580316744,18,"ThomasAM_2018b","FengQ_2015"
"Ruminococcaceae_bacterium_D16",5.44855241287904,2,"ThomasAM_2018b","FengQ_2015"
"Porphyromonas_asaccharolytica",4.66094427493843,3,"ThomasAM_2018b","FengQ_2015"
"Porphyromonas_uenonis",0.533418581634046,19,"ThomasAM_2018b","FengQ_2015"
"Prevotella_copri",13.6083564417182,1,"ThomasAM_2018b","FengQ_2015"
"Bacteroides_coprophilus",0.689283512635175,16,"ThomasAM_2018b","FengQ_2015"
"Porphyromonas_somerae",0.0797756033843343,20,"ThomasAM_2018b","FengQ_2015"
"Eubacterium_rectale",2.68770942033198,7,"ThomasAM_2018b","FengQ_2015"
"Bacteroides_nordii",0.68036036978841,17,"ThomasAM_2018b","FengQ_2015"
"Clostridium_nexile",1.81099814688015,11,"ThomasAM_2018b","FengQ_2015"
"Solobacterium_moorei",1.8063519406138,12,"ThomasAM_2018b","FengQ_2015"
"Veillonella_dispar",1.8178252317958,10,"ThomasAM_2018b","FengQ_2015"
"Veillonella_atypica",2.12048553450829,9,"ThomasAM_2018b","FengQ_2015"
"Desulfovibrio_desulfuricans",0.77201706250287,15,"ThomasAM_2018b","FengQ_2015"
"Alistipes_unclassified",0.808712100921515,14,"ThomasAM_2018b","FengQ_2015"
"Candidatus_Zinderia_insecticola",2.71485632743531,6,"ThomasAM_2018b","FengQ_2015"
"Gemella_morbillorum",2.61130496935127,8,"ThomasAM_2018a","FengQ_2015"
"Parvimonas_unclassified",3.69658741884345,5,"ThomasAM_2018a","FengQ_2015"
"Fusobacterium_nucleatum",3.98640224825624,4,"ThomasAM_2018a","FengQ_2015"
"Peptostreptococcus_stomatis",0.893762737152316,13,"ThomasAM_2018a","FengQ_2015"
"Parvimonas_micra",0.620482580316744,18,"ThomasAM_2018a","FengQ_2015"
"Ruminococcaceae_bacterium_D16",5.44855241287904,2,"ThomasAM_2018a","FengQ_2015"
"Porphyromonas_asaccharolytica",4.66094427493843,3,"ThomasAM_2018a","FengQ_2015"
"Porphyromonas_uenonis",0.533418581634046,19,"ThomasAM_2018a","FengQ_2015"
"Prevotella_copri",13.6083564417182,1,"ThomasAM_2018a","FengQ_2015"
"Bacteroides_coprophilus",0.689283512635175,16,"ThomasAM_2018a","FengQ_2015"
"Porphyromonas_somerae",0.0797756033843343,20,"ThomasAM_2018a","FengQ_2015"
"Eubacterium_rectale",2.68770942033198,7,"ThomasAM_2018a","FengQ_2015"
"Bacteroides_nordii",0.68036036978841,17,"ThomasAM_2018a","FengQ_2015"
"Clostridium_nexile",1.81099814688015,11,"ThomasAM_2018a","FengQ_2015"
