"rowname","MeanDecreaseGini","Rank","FeatureCount","Sampling","RepeatTimes"
"Parvimonas_micra",1.81171517222371,13,20,140,5
"Lachnospiraceae_bacterium_7_1_58FAA",5.02032018137127,3,20,140,5
"Alistipes_sp_AP11",2.14385489908028,12,20,140,5
"Porphyromonas_uenonis",1.06492074777,16,20,140,5
"Porphyromonas_somerae",0.576946146009725,19,20,140,5
"Peptostreptococcus_anaerobius",0.873214120226467,17,20,140,5
"Bacteroides_stercoris",4.30529451257895,7,20,140,5
"Bacteroides_fragilis",4.91615932357157,4,20,140,5
"Prevotella_bivia",1.16060328487268,15,20,140,5
"Actinomyces_cardiffensis",0.678944727471061,18,20,140,5
"Streptococcus_tigurinus",1.33181964596346,14,20,140,5
"Prevotella_intermedia",0.305624229350875,20,20,140,5
"Clostridium_hathewayi",4.66785271696414,6,20,140,5
"Bacteroides_cellulosilyticus",3.88886369888268,8,20,140,5
"Fusobacterium_nucleatum",3.58096663726144,10,20,140,4
"Peptostreptococcus_stomatis",3.86485027873992,5,20,140,4
"Gemella_morbillorum",3.52049964377309,12,20,140,4
"Solobacterium_moorei",5.3688406237828,1,20,140,4
"Porphyromonas_asaccharolytica",5.01971538959284,2,20,140,4
"Clostridium_symbiosum",3.66787328914761,8,20,140,4
"Parvimonas_unclassified",3.24462601365711,14,20,140,4
"Parvimonas_micra",1.9928722637864,17,20,140,4
"Atopobium_parvulum",3.45147039078323,13,20,140,4
"Clostridium_hathewayi",3.7374282515523,6,20,140,4
"Porphyromonas_uenonis",1.25148435147125,19,20,140,4
"Eubacterium_rectale",4.44619120612228,3,20,140,4
"Roseburia_hominis",3.68296950516939,7,20,140,4
"Olsenella_unclassified",1.87555889298965,18,20,140,4
"Atopobium_rimae",0.387165134627263,20,20,140,4
"Bacteroides_fragilis",2.601809025154,15,20,140,4
"Anaerotruncus_colihominis",3.5235968753394,11,20,140,4
"Escherichia_unclassified",3.8970738093879,4,20,140,4
"Bacteroides_uniformis",3.60634803497479,9,20,140,4
"Haemophilus_parainfluenzae",2.27997485024083,16,20,140,4
"Gemella_morbillorum",3.16645552804174,9,20,140,3
"Parvimonas_micra",2.89871394464865,10,20,140,3
"Parvimonas_unclassified",5.65963275154902,1,20,140,3
"Peptostreptococcus_stomatis",2.52748425753784,11,20,140,3
"Porphyromonas_asaccharolytica",2.06606955439327,12,20,140,3
"Parabacteroides_distasonis",4.94459756714688,4,20,140,3
"Bacteroides_fragilis",5.31686087062976,2,20,140,3
"Porphyromonas_uenonis",1.48649289829857,15,20,140,3
"Solobacterium_moorei",3.50424987506588,7,20,140,3
"Megasphaera_elsdenii",0.933299908990512,17,20,140,3
"Ruminococcus_torques",5.12132388076935,3,20,140,3
"Fusobacterium_nucleatum",1.89561154736348,13,20,140,3
"Porphyromonas_somerae",1.20835664781465,16,20,140,3
"Megamonas_funiformis",0.539135007414213,19,20,140,3
"Coprococcus_sp_ART55_1",1.8429981639857,14,20,140,3
"Megamonas_hypermegale",0.569789917566209,18,20,140,3
"Ruminococcus_callidus",3.18415369040972,8,20,140,3
"Actinomyces_cardiffensis",0.413236336286339,20,20,140,3
"Clostridium_symbiosum",4.88793783412267,5,20,140,3
"Clostridiales_bacterium_1_7_47FAA",3.74683293501991,6,20,140,3
"Parvimonas_unclassified",1.20458358972342,4,20,140,2
"Peptostreptococcus_stomatis",1.43993011081565,1,20,140,2
"Parvimonas_micra",0.574997500187245,12,20,140,2
"Gemella_morbillorum",0.406743801629827,13,20,140,2
"Solobacterium_moorei",1.10563147588406,5,20,140,2
"Bacteroides_fragilis",0.664682227449052,8,20,140,2
"Fusobacterium_nucleatum",0.630419063125047,9,20,140,2
"Bifidobacterium_longum",1.26427522558043,3,20,140,2
"Prevotella_intermedia",0,20,20,140,2
"Peptostreptococcus_unclassified",0.138029670228812,17,20,140,2
"Porphyromonas_asaccharolytica",1.3991541137575,2,20,140,2
"Clostridium_hathewayi",0.615926990463678,10,20,140,2
"candidate_division_TM7_single_cell_isolate_TM7c",0.586947250227774,11,20,140,2
"candidate_division_TM7_single_cell_isolate_TM7b",0.175134845134166,16,20,140,2
"Granulicatella_adiacens",1.04732082351374,6,20,140,2
"Anaerococcus_vaginalis",0.124459401837836,18,20,140,2
"Clostridium_symbiosum",0.402692044711582,14,20,140,2
"Lachnospiraceae_bacterium_2_1_58FAA",0.693490511909482,7,20,140,2
"Megamonas_hypermegale",0.118255178422421,19,20,140,2
"Megamonas_unclassified",0.331237454813737,15,20,140,2
"Parvimonas_unclassified",1.12508612056525,3,20,140,1
"Parvimonas_micra",0.326173231624719,16,20,140,1
"Porphyromonas_asaccharolytica",1.49246125267473,1,20,140,1
"Gemella_morbillorum",0.37755077320709,15,20,140,1
"Clostridium_symbiosum",0.442153917743721,12,20,140,1
"Peptostreptococcus_stomatis",1.10205345731553,4,20,140,1
"Fusobacterium_nucleatum",0.748007923012262,10,20,140,1
"Porphyromonas_uenonis",0.257924846094713,19,20,140,1
"Solobacterium_moorei",1.13516231531021,2,20,140,1
"Bacteroides_caccae",0.969110388459091,6,20,140,1
"Clostridium_bolteae",0.79659621809563,7,20,140,1
"Desulfovibrio_desulfuricans",0.39383638471234,14,20,140,1
"Bacteroides_fragilis",0.77623926061166,9,20,140,1
"Bacteroides_nordii",0.296641921445141,17,20,140,1
"Lachnospiraceae_bacterium_3_1_46FAA",0.789504396679732,8,20,140,1
"Coprobacillus_unclassified",0.590909330408752,11,20,140,1
"Prevotella_intermedia",0,20,20,140,1
"Clostridium_hathewayi",0.426252419615054,13,20,140,1
"Subdoligranulum_unclassified",1.03059317632876,5,20,140,1
"Oxalobacter_formigenes",0.287589945083209,18,20,140,1
"Peptostreptococcus_stomatis",4.7887916739601,1,20,120,10
"Fusobacterium_nucleatum",4.2005050118957,4,20,120,10
"Ruminococcus_torques",4.51994750854167,2,20,120,10
"Gemella_morbillorum",1.250704007224,17,20,120,10
"Parvimonas_unclassified",3.36150225211176,7,20,120,10
"Porphyromonas_asaccharolytica",2.64217475452819,13,20,120,10
"Parvimonas_micra",1.9681685758452,15,20,120,10
"Clostridium_symbiosum",4.44880435387276,3,20,120,10
"Alistipes_indistinctus",3.23311486408539,9,20,120,10
"Lachnospiraceae_bacterium_3_1_46FAA",2.76815971080106,11,20,120,10
"Alistipes_shahii",2.93686121033262,10,20,120,10
"Bacteroides_fragilis",3.79468752520801,5,20,120,10
"Eubacterium_siraeum",2.59781661781777,14,20,120,10
"Peptostreptococcus_unclassified",1.644724255607,16,20,120,10
"Bifidobacterium_longum",3.51456475384624,6,20,120,10
"Anaerotruncus_colihominis",3.29393422922117,8,20,120,10
"Eubacterium_dolichum",0.642243128753507,18,20,120,10
"Klebsiella_oxytoca",0.583201773242635,19,20,120,10
"Porphyromonas_somerae",0.496979672045744,20,20,120,10
"Clostridium_citroniae",2.69382052989704,12,20,120,10
"Parvimonas_unclassified",4.41322671652566,3,20,120,9
"Clostridium_symbiosum",5.50015059025569,1,20,120,9
"Gemella_morbillorum",3.16527954636482,7,20,120,9
"Peptostreptococcus_stomatis",3.52819509084719,6,20,120,9
"Clostridium_hathewayi",4.9500803264224,2,20,120,9
"Porphyromonas_asaccharolytica",2.88756908263129,8,20,120,9
"Parvimonas_micra",1.44945938637793,14,20,120,9
"Fusobacterium_nucleatum",1.46242378113409,13,20,120,9
"Solobacterium_moorei",3.93642106760097,4,20,120,9
"Ruminococcus_callidus",2.65301416327935,9,20,120,9
"Clostridiaceae_bacterium_JC118",2.01854518021973,12,20,120,9
"Anaerococcus_vaginalis",0.412179828239057,19,20,120,9
"Oscillibacter_sp_KLE_1745",1.15587623347242,15,20,120,9
"Adlercreutzia_equolifaciens",3.5622890841218,5,20,120,9
"Peptostreptococcus_anaerobius",1.00412573605211,16,20,120,9
"Bacteroides_nordii",2.31190737327391,11,20,120,9
"Clostridium_sp_L2_50",0.873978729639598,17,20,120,9
"Porphyromonas_somerae",0.71257250643822,18,20,120,9
"Bacteroides_stercoris",2.56545093820639,10,20,120,9
"Porphyromonas_uenonis",0.343423194691988,20,20,120,9
"Solobacterium_moorei",3.86877658390235,3,20,120,8
"Parvimonas_unclassified",2.90928309251223,7,20,120,8
"Peptostreptococcus_stomatis",3.33818142117907,5,20,120,8
"Parvimonas_micra",1.48376178545546,15,20,120,8
"Porphyromonas_asaccharolytica",2.7855269026263,8,20,120,8
"Fusobacterium_nucleatum",2.5962096544235,11,20,120,8
"Peptostreptococcus_unclassified",2.31089354655582,12,20,120,8
"Atopobium_parvulum",2.65058708039488,9,20,120,8
"Ruminococcus_torques",6.3105574953815,1,20,120,8
"Bacteroides_caccae",4.71045947506919,2,20,120,8
"Granulicatella_adiacens",2.91613184217288,6,20,120,8
"Bifidobacterium_catenulatum",1.98259018765562,14,20,120,8
"Bifidobacterium_longum",3.400260767592,4,20,120,8
"Gemella_morbillorum",1.46560172593269,16,20,120,8
"Bacteroides_nordii",2.63850216903375,10,20,120,8
"Oxalobacter_formigenes",1.40533194703262,17,20,120,8
"Anaerococcus_vaginalis",0.71074410018609,19,20,120,8
"Holdemania_unclassified",2.26910383873984,13,20,120,8
"Anaerococcus_obesiensis",0.515285323074177,20,20,120,8
"Prevotella_stercorea",1.27099148247658,18,20,120,8
"Parvimonas_unclassified",3.26304642080602,6,20,120,7
"Peptostreptococcus_stomatis",2.46471502265584,12,20,120,7
"Clostridium_symbiosum",4.51538874809948,3,20,120,7
"Eubacterium_eligens",4.28235614119232,4,20,120,7
"Fusobacterium_nucleatum",2.30602021810487,13,20,120,7
"Alistipes_unclassified",2.01526888541149,14,20,120,7
"Parvimonas_micra",1.65261418297204,15,20,120,7
"Clostridium_hathewayi",4.71772556860358,2,20,120,7
"Bacteroides_caccae",6.02090804340742,1,20,120,7
"Solobacterium_moorei",2.87375445933769,10,20,120,7
"Gemella_morbillorum",1.4509901011717,17,20,120,7
"Porphyromonas_asaccharolytica",1.33873434688281,18,20,120,7
"Eggerthella_unclassified",3.29059019144474,5,20,120,7
"Eubacterium_siraeum",2.79765329505675,11,20,120,7
"Lachnospiraceae_bacterium_3_1_57FAA_CT1",3.17362423990317,7,20,120,7
"Alloscardovia_omnicolens",1.12368175758792,19,20,120,7
"Peptostreptococcus_anaerobius",0.879884403828899,20,20,120,7
"Anaerotruncus_colihominis",3.13819433233284,8,20,120,7
"Eggerthella_lenta",2.98335103625214,9,20,120,7
"Lachnospiraceae_bacterium_8_1_57FAA",1.45655924432848,16,20,120,7
"Fusobacterium_nucleatum",3.4034536689571,8,20,120,6
"Peptostreptococcus_stomatis",3.37062695058546,9,20,120,6
"Gemella_morbillorum",3.42864952816857,6,20,120,6
"Porphyromonas_asaccharolytica",2.84630767777821,12,20,120,6
"Parvimonas_unclassified",3.64401218470158,5,20,120,6
"Parvimonas_micra",1.83911181652245,15,20,120,6
"Roseburia_intestinalis",3.42541125054631,7,20,120,6
"Pseudoflavonifractor_capillosus",4.24455418173175,2,20,120,6
"Porphyromonas_uenonis",0.642487319934027,19,20,120,6
"Faecalibacterium_prausnitzii",2.68475648534194,13,20,120,6
"Odoribacter_unclassified",0.855500756377338,18,20,120,6
"Solobacterium_moorei",2.57922755977606,14,20,120,6
"Alistipes_indistinctus",4.18826671811396,3,20,120,6
"Turicibacter_unclassified",1.6749609201404,16,20,120,6
"Eubacterium_rectale",3.08046213986593,11,20,120,6
"Lachnospiraceae_bacterium_7_1_58FAA",4.69663258771242,1,20,120,6
"Clostridium_hathewayi",3.14206909828362,10,20,120,6
"Bilophila_wadsworthia",3.72352613131293,4,20,120,6
"Clostridium_scindens",1.3821327719214,17,20,120,6
"Streptococcus_dysgalactiae",0.352523569065269,20,20,120,6
"Peptostreptococcus_stomatis",3.72619140754709,5,20,120,5
"Parvimonas_unclassified",5.31174265602324,1,20,120,5
"Porphyromonas_asaccharolytica",1.70264319949103,16,20,120,5
"Enterococcus_faecium",1.39037066904996,18,20,120,5
"Clostridium_symbiosum",3.75483880858963,4,20,120,5
"Gemella_morbillorum",4.12845013746298,3,20,120,5
"Fusobacterium_nucleatum",1.25165895575773,19,20,120,5
"Peptostreptococcus_unclassified",2.00660467792815,14,20,120,5
"Parasutterella_excrementihominis",2.55424377973563,12,20,120,5
"Faecalibacterium_prausnitzii",4.61021529411444,2,20,120,5
"Parvimonas_micra",2.05545652659723,13,20,120,5
"Rothia_mucilaginosa",3.35401249582115,7,20,120,5
"Coprococcus_eutactus",0.694183316947379,20,20,120,5
"Atopobium_parvulum",2.63497130874187,11,20,120,5
"Collinsella_aerofaciens",3.18767350260611,9,20,120,5
"Eubacterium_rectale",3.25893895241192,8,20,120,5
"Turicibacter_unclassified",1.64879419790387,17,20,120,5
"Burkholderiales_bacterium_1_1_47",2.00176341024425,15,20,120,5
"Ruminococcus_gnavus",2.74785427863319,10,20,120,5
"Ruminococcus_torques",3.58157567798557,6,20,120,5
"Peptostreptococcus_stomatis",3.90011215454322,4,20,120,4
"Porphyromonas_asaccharolytica",3.83312227157114,5,20,120,4
"Parvimonas_micra",1.82766968658924,13,20,120,4
"Fusobacterium_nucleatum",3.15334589112801,7,20,120,4
"Parvimonas_unclassified",2.70544173149352,11,20,120,4
"Megamonas_rupellensis",1.26322211766404,17,20,120,4
"Clostridiaceae_bacterium_JC118",4.3559788038393,2,20,120,4
"Prevotella_stercorea",2.76736051486547,10,20,120,4
"Gemella_morbillorum",1.74187456967899,14,20,120,4
"Megamonas_unclassified",1.442025282821,15,20,120,4
"Clostridium_nexile",2.07291573493013,12,20,120,4
"Streptococcus_tigurinus",1.36434924815479,16,20,120,4
"Porphyromonas_uenonis",1.01601121490405,19,20,120,4
"Ruminococcaceae_bacterium_D16",4.09612243575227,3,20,120,4
"Eubacterium_ventriosum",2.9742834490736,8,20,120,4
"Oribacterium_sinus",1.22594845015203,18,20,120,4
"Clostridium_symbiosum",2.83201522048383,9,20,120,4
"Ruminococcus_torques",5.49876652978397,1,20,120,4
"Megamonas_hypermegale",0.803376697713026,20,20,120,4
"Bacteroides_ovatus",3.64192393471187,6,20,120,4
"Fusobacterium_nucleatum",3.04386208467779,8,20,120,3
"Peptostreptococcus_stomatis",3.09668855034444,7,20,120,3
"Streptococcus_anginosus",2.20405013016798,12,20,120,3
"Lactobacillus_gasseri",2.56178391230488,10,20,120,3
"Solobacterium_moorei",4.36067559716938,3,20,120,3
"Lachnospiraceae_bacterium_3_1_46FAA",4.70946727849543,2,20,120,3
"Parvimonas_unclassified",2.86201116469811,9,20,120,3
"Coprobacter_fastidiosus",2.04722028099766,13,20,120,3
"Parvimonas_micra",1.53890321966544,14,20,120,3
"Parabacteroides_distasonis",3.21524517120791,6,20,120,3
"Peptostreptococcus_anaerobius",1.01457175389612,17,20,120,3
"Gemella_morbillorum",1.27011105486358,15,20,120,3
"Bifidobacterium_animalis",0.822454561791632,19,20,120,3
"Streptococcus_constellatus",0.864216001557763,18,20,120,3
"Lactobacillus_salivarius",1.07533761919411,16,20,120,3
"Streptococcus_mutans",0.777522280688297,20,20,120,3
"Streptococcus_gordonii",2.22453514466733,11,20,120,3
"Clostridium_hathewayi",5.0703642293925,1,20,120,3
"Bacteroides_ovatus",3.5134753392289,4,20,120,3
"Lachnospiraceae_bacterium_7_1_58FAA",3.38797163460834,5,20,120,3
"Parvimonas_unclassified",1.45003406434381,2,20,120,2
"Fusobacterium_nucleatum",0.772800990693746,7,20,120,2
"Gemella_morbillorum",0.545070421630826,10,20,120,2
"Peptostreptococcus_stomatis",1.54050933152752,1,20,120,2
"Odoribacter_splanchnicus",0.539742950930119,11,20,120,2
"Adlercreutzia_equolifaciens",0.804033886200609,5,20,120,2
"Clostridium_symbiosum",0.463987154197612,14,20,120,2
"Eubacterium_infirmum",0.111017096726,18,20,120,2
"Parvimonas_micra",0.521454442727988,13,20,120,2
"Solobacterium_moorei",1.33300112198253,3,20,120,2
"Ruminococcus_torques",0.759379192524619,8,20,120,2
"Granulicatella_adiacens",0.778959096113649,6,20,120,2
"Bacteroides_thetaiotaomicron",0.874260369663199,4,20,120,2
"Atopobium_rimae",0.0763037741082526,19,20,120,2
"Prevotella_intermedia",0,20,20,120,2
"Scardovia_unclassified",0.402797920733938,15,20,120,2
"Odoribacter_unclassified",0.158982584253745,17,20,120,2
"Ruminococcus_callidus",0.536131237358345,12,20,120,2
"Eikenella_corrodens",0.249435690402487,16,20,120,2
"Bifidobacterium_catenulatum",0.712243135460175,9,20,120,2
"Gemella_morbillorum",0.415109137360598,13,20,120,1
"Peptostreptococcus_stomatis",1.4003291025328,2,20,120,1
"Fusobacterium_nucleatum",0.617195193687773,9,20,120,1
"Parvimonas_unclassified",1.27226763698405,4,20,120,1
"Parvimonas_micra",0.497198091753724,11,20,120,1
"Solobacterium_moorei",1.29437660149189,3,20,120,1
"Streptococcus_constellatus",0.161192397168479,18,20,120,1
"Atopobium_rimae",0.0663943463655008,19,20,120,1
"Porphyromonas_asaccharolytica",1.54076652921818,1,20,120,1
"Clostridium_citroniae",0.488896411485794,12,20,120,1
"Bacteroides_salyersiae",0.531121713572967,10,20,120,1
"Eubacterium_rectale",1.12119928891801,5,20,120,1
"Clostridium_symbiosum",0.297293872861109,16,20,120,1
"Pseudomonas_unclassified",0.182645517936757,17,20,120,1
"Atopobium_parvulum",0.398095171215218,14,20,120,1
"Prevotella_intermedia",0,20,20,120,1
"Porphyromonas_uenonis",0.347011718351196,15,20,120,1
"Eubacterium_eligens",0.85497258028038,7,20,120,1
"Bilophila_unclassified",1.0414656648868,6,20,120,1
"Granulicatella_adiacens",0.810087009431094,8,20,120,1
"Fusobacterium_nucleatum",3.30841492846983,3,20,100,10
"Gemella_morbillorum",2.25602064938789,13,20,100,10
"Peptostreptococcus_stomatis",2.8714367219349,8,20,100,10
"Solobacterium_moorei",2.31181232110877,12,20,100,10
"Parvimonas_unclassified",3.2120150947116,4,20,100,10
"Alistipes_putredinis",2.88076791632839,7,20,100,10
"Porphyromonas_asaccharolytica",2.01231536267922,14,20,100,10
"Parvimonas_micra",1.78179429166737,15,20,100,10
"Eubacterium_rectale",2.99503301110871,6,20,100,10
"Ruminococcus_gnavus",2.82670739087246,9,20,100,10
"Lactobacillus_casei_paracasei",0.74319208375392,18,20,100,10
"Streptococcus_salivarius",3.67783110319131,1,20,100,10
"Lachnospiraceae_bacterium_3_1_57FAA_CT1",2.74889886772497,10,20,100,10
"Streptococcus_thermophilus",2.6915358490506,11,20,100,10
"Porphyromonas_somerae",0.687847345194797,19,20,100,10
"Porphyromonas_uenonis",0.36186751250809,20,20,100,10
"Bacteroides_caccae",3.33484758499086,2,20,100,10
"Lachnospiraceae_bacterium_9_1_43BFAA",0.954153928562762,17,20,100,10
"Blautia_hydrogenotrophica",1.41987152097436,16,20,100,10
"Ruminococcaceae_bacterium_D16",3.06196427380689,5,20,100,10
"Parvimonas_unclassified",3.21191291244568,3,20,100,9
"Porphyromonas_asaccharolytica",3.09573963176706,4,20,100,9
"Gemella_morbillorum",2.70193517666752,5,20,100,9
"Lachnospiraceae_bacterium_8_1_57FAA",1.58417662289188,14,20,100,9
"Parvimonas_micra",1.54169479723514,15,20,100,9
"Peptostreptococcus_stomatis",2.29300432900087,8,20,100,9
"Clostridium_hathewayi",2.65478217483435,6,20,100,9
"Fusobacterium_nucleatum",2.22900113982718,9,20,100,9
"Porphyromonas_uenonis",0.88423324902474,19,20,100,9
"Solobacterium_moorei",2.15447215032333,10,20,100,9
"Streptococcus_anginosus",1.63424152194715,13,20,100,9
"Clostridium_symbiosum",1.90584332237717,12,20,100,9
"Scardovia_unclassified",0.924665583229884,18,20,100,9
"Anaerococcus_vaginalis",0.614466542943593,20,20,100,9
"Peptostreptococcus_unclassified",1.217932739723,17,20,100,9
"Eubacterium_rectale",2.63509163869133,7,20,100,9
"Bacteroides_ovatus",4.67817483201392,1,20,100,9
"Clostridium_leptum",3.66009401536165,2,20,100,9
"Streptococcus_mitis_oralis_pneumoniae",2.14876288941698,11,20,100,9
"Bifidobacterium_bifidum",1.40992793324316,16,20,100,9
"Parvimonas_micra",2.53801572134472,10,20,100,8
"Peptostreptococcus_stomatis",3.24256425030766,5,20,100,8
"Streptococcus_salivarius",3.20903792127182,6,20,100,8
"Fusobacterium_nucleatum",3.32817315889585,4,20,100,8
"Parvimonas_unclassified",4.24977885880449,1,20,100,8
"Gemella_morbillorum",1.67441422310977,12,20,100,8
"Porphyromonas_asaccharolytica",1.43512696199054,13,20,100,8
"Roseburia_intestinalis",2.58680969664701,9,20,100,8
"Porphyromonas_uenonis",0.633446156171821,20,20,100,8
"Porphyromonas_somerae",0.654203484430102,19,20,100,8
"Clostridium_scindens",1.00098327351924,17,20,100,8
"Clostridium_symbiosum",3.04464395043011,8,20,100,8
"Coprococcus_catus",3.1277127014396,7,20,100,8
"Subdoligranulum_sp_4_3_54A2FAA",2.42846935460103,11,20,100,8
"Bifidobacterium_dentium",1.38243393778936,14,20,100,8
"Lachnospiraceae_bacterium_3_1_57FAA_CT1",3.33168041623176,3,20,100,8
"Alistipes_indistinctus",3.79220822609991,2,20,100,8
"Citrobacter_unclassified",1.25181595315918,15,20,100,8
"Klebsiella_unclassified",1.0220970985479,16,20,100,8
"Blautia_hydrogenotrophica",0.930845304308588,18,20,100,8
"Solobacterium_moorei",2.80216611774501,8,20,100,7
"Fusobacterium_nucleatum",4.43837093793223,4,20,100,7
"Gemella_morbillorum",2.5988211610206,10,20,100,7
"Roseburia_hominis",4.9388571423429,3,20,100,7
"Prevotella_copri",6.28004194935797,1,20,100,7
"Porphyromonas_asaccharolytica",2.78299680902547,9,20,100,7
"Porphyromonas_uenonis",1.2283652481127,14,20,100,7
"Lachnospiraceae_bacterium_2_1_58FAA",2.00048797607893,12,20,100,7
"Parvimonas_unclassified",2.3203579463353,11,20,100,7
"Peptostreptococcus_unclassified",0.999652733555402,17,20,100,7
"Streptococcus_salivarius",5.24577135864834,2,20,100,7
"Peptostreptococcus_stomatis",0.461919168913669,18,20,100,7
"Parvimonas_micra",0.188468030058672,20,20,100,7
"Streptococcus_mitis_oralis_pneumoniae",1.20145123690837,15,20,100,7
"Streptococcus_thermophilus",1.10410738300298,16,20,100,7
"Pseudoflavonifractor_capillosus",2.87182512390261,7,20,100,7
"Dorea_formicigenerans",2.98645804286073,6,20,100,7
"Bifidobacterium_catenulatum",1.71364332069134,13,20,100,7
"Eubacterium_dolichum",0.304467497362697,19,20,100,7
"Flavonifractor_plautii",3.06885081614407,5,20,100,7
"Parvimonas_unclassified",3.24569485611876,4,20,100,6
"Parvimonas_micra",3.34967733068055,3,20,100,6
"Peptostreptococcus_stomatis",2.28518850772724,9,20,100,6
"Gemella_morbillorum",1.78455585931231,15,20,100,6
"Porphyromonas_asaccharolytica",2.24050454308018,10,20,100,6
"Bifidobacterium_catenulatum",2.3132221837207,8,20,100,6
"candidate_division_TM7_single_cell_isolate_TM7c",1.03623165872237,17,20,100,6
"Streptococcus_gordonii",1.89537486466354,14,20,100,6
"Solobacterium_moorei",2.18837407631481,11,20,100,6
"Bacteroides_fragilis",3.01431870227737,5,20,100,6
"Ruminococcus_torques",4.86505283217258,1,20,100,6
"Clostridium_citroniae",4.19190287881212,2,20,100,6
"Granulicatella_adiacens",2.68958589046803,7,20,100,6
"candidate_division_TM7_single_cell_isolate_TM7b",0.629202398467218,19,20,100,6
"Streptococcus_cristatus",0.937795070287153,18,20,100,6
"Bacteroides_cellulosilyticus",1.93804491027719,13,20,100,6
"Streptococcus_mitis_oralis_pneumoniae",2.04962618022783,12,20,100,6
"Eubacterium_rectale",2.78790260552718,6,20,100,6
"Clostridium_nexile",1.51401364733155,16,20,100,6
"Atopobium_rimae",0.467095513764848,20,20,100,6
"Fusobacterium_nucleatum",3.17393498818364,4,20,100,5
"Parvimonas_unclassified",4.39739509369946,1,20,100,5
"Parvimonas_micra",2.01469311895866,12,20,100,5
"Peptostreptococcus_stomatis",3.17831212296382,3,20,100,5
"Prevotella_copri",2.46497535703826,10,20,100,5
"Prevotella_stercorea",1.26681432835441,15,20,100,5
"Solobacterium_moorei",2.86202329505967,7,20,100,5
"Gemella_morbillorum",2.66687416452214,9,20,100,5
"Enterococcus_faecium",0.688592647457616,18,20,100,5
"Alistipes_indistinctus",1.7374646337926,14,20,100,5
"Clostridium_symbiosum",2.45899108403349,11,20,100,5
"Bacteroides_salyersiae",2.68513964712219,8,20,100,5
"Subdoligranulum_unclassified",3.15074254822542,5,20,100,5
"Mitsuokella_multacida",0.721769315036172,16,20,100,5
"Bacteroides_fragilis",3.25049108212779,2,20,100,5
"Porphyromonas_asaccharolytica",1.93131914815277,13,20,100,5
"Eubacterium_limosum",0.694533951949629,17,20,100,5
"Clostridium_sp_ATCC_BAA_442",0.441417283637922,20,20,100,5
"Bifidobacterium_longum",2.96404634389923,6,20,100,5
"Actinomyces_oris",0.539936078057111,19,20,100,5
"Gemella_morbillorum",1.8291283984221,13,20,100,4
"Peptostreptococcus_stomatis",2.18797360211022,11,20,100,4
"Parvimonas_micra",1.13096407741408,18,20,100,4
"Clostridium_symbiosum",2.90859412746471,7,20,100,4
"Ruminococcus_torques",4.261036465254,1,20,100,4
"Parvimonas_unclassified",2.4530947639663,9,20,100,4
"Clostridium_bolteae",3.63160841597769,2,20,100,4
"Eubacterium_ventriosum",2.95686678996186,6,20,100,4
"Bifidobacterium_catenulatum",2.06701220023983,12,20,100,4
"Porphyromonas_asaccharolytica",1.68378441262025,15,20,100,4
"Clostridium_citroniae",3.04513653048216,5,20,100,4
"Bacteroides_caccae",2.43096400350881,10,20,100,4
"Clostridiales_bacterium_1_7_47FAA",2.69585251859304,8,20,100,4
"Fusobacterium_nucleatum",1.77826560708779,14,20,100,4
"Lachnospiraceae_bacterium_8_1_57FAA",1.2278710092191,16,20,100,4
"Subdoligranulum_sp_4_3_54A2FAA",1.20772126482873,17,20,100,4
"Lachnospiraceae_bacterium_7_1_58FAA",3.14488884020546,4,20,100,4
"Anaerococcus_vaginalis",0.710352595845566,19,20,100,4
"Slackia_unclassified",0.346934402338298,20,20,100,4
"Bilophila_unclassified",3.339611856395,3,20,100,4
"Parvimonas_unclassified",3.78495858086819,1,20,100,3
"Solobacterium_moorei",2.47701227940795,10,20,100,3
"Peptostreptococcus_stomatis",3.25949446299513,5,20,100,3
"Fusobacterium_nucleatum",2.59441232317504,7,20,100,3
"Parvimonas_micra",2.01348053164445,12,20,100,3
"Gemella_morbillorum",2.54051223261334,8,20,100,3
"Eubacterium_eligens",3.37533732462396,2,20,100,3
"Actinomyces_graevenitzii",1.35107487232063,16,20,100,3
"Prevotella_stercorea",1.17482967500029,17,20,100,3
"Eubacterium_rectale",2.90355099566537,6,20,100,3
"Bilophila_wadsworthia",3.35961553160185,3,20,100,3
"Porphyromonas_asaccharolytica",3.27527524370213,4,20,100,3
"Atopobium_parvulum",1.6856399882934,14,20,100,3
"Streptococcus_vestibularis",1.76272160640263,13,20,100,3
"Lachnospiraceae_bacterium_7_1_58FAA",2.49417593040886,9,20,100,3
"Streptococcus_anginosus",1.64185545622666,15,20,100,3
"Peptostreptococcus_anaerobius",0.736891916962395,19,20,100,3
"Streptococcus_mitis_oralis_pneumoniae",2.12576104370783,11,20,100,3
"Fusobacterium_mortiferum",0.501825201633338,20,20,100,3
"candidate_division_TM7_single_cell_isolate_TM7c",1.17476817253551,18,20,100,3
"Fusobacterium_nucleatum",0.834219695430826,7,20,100,2
"Gemella_morbillorum",0.426579651996747,16,20,100,2
"Solobacterium_moorei",1.35153975794545,1,20,100,2
"Parvimonas_unclassified",1.18998695705297,3,20,100,2
"Peptostreptococcus_stomatis",1.32779990125995,2,20,100,2
"Parvimonas_micra",0.587683184478136,10,20,100,2
"Streptococcus_australis",0.579567723411181,11,20,100,2
